"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50"
0 0.00400945266092604 0.00427274534967168 0.00455457019318504 0.00451117538384549 0.00469237549056065 0.00487442100940132 0.00511958257790499 0.00541862544443333 0.00548316588366999 0.00567364716612115 0.00588142561582437 0.0061780842086985 0.00630586438274803 0.00654517220537925 0.00675158745784393 0.00710167885376878 0.00742994329410139 0.00789441886601752 0.0105201247054581 0.0135832197369302 0.0158263502579661 0.0182570995855182 0.0206204511558773 0.0228281171137331 0.0249352091024819 0.0266165310373678 0.0286479431493456 0.0300174809955868 0.0315661645866862 0.0330925872605844 0.0344310683601554 0.0357972475032432 0.0370483734211711 0.0384551984326 0.0398636662420169 0.0413518603979334 0.0430369985107057 0.0449258508220384 0.0459843368865737 0.0468918764947056 0.0477378543764416 0.0483932302913409 0.0492493505337066 0.0502989724005812 0.0510975001850573 0.0516448696661529 0.052252033119173 0.0528056013140628 0.0533739612795675
0 0.00403217720694237 0.00425089063919224 0.00433997524703542 0.0046140678173376 0.00465211511749955 0.00474888156518362 0.00483892601986102 0.00492047726631842 0.00508803816280664 0.0052077894068088 0.00542720946212685 0.00558638078978853 0.00577745357019109 0.00604599956959419 0.00622702941331898 0.00641656134744923 0.00678630490730666 0.00719457558247849 0.0098660613949332 0.0122425111765646 0.0149519877158394 0.0170926444850829 0.0186967184768612 0.0202579926137537 0.0214307876964006 0.0232596807914726 0.0247765042167562 0.0263598053062011 0.0276779477872438 0.0290273759984776 0.0304022129979866 0.0316560555036443 0.0332928644752284 0.0345467785821474 0.0358035259456342 0.0370866979520536 0.0386093943362779 0.0399380136754826 0.0455981376796366 0.0509422655471987 0.0562439942266353 0.0609422700835206 0.0650382707502867 0.0694181698457434 0.0736005817814131 0.0777247646642999 0.0817252009491551 0.0856684028103517 0.0895006986787706
0 0.00383408477125252 0.00389154240546636 0.00415322584501731 0.00457360018488966 0.00461642081816756 0.00469151136245097 0.00490739762490887 0.00506688018857507 0.00524554954853535 0.00538356801832464 0.00562798086130487 0.00577917864979769 0.00591913622983361 0.00617693978459621 0.00644071841323474 0.00671856264074573 0.00711847035254224 0.00752810721307385 0.0136562232823145 0.019213032958817 0.0248981282708055 0.0305500771003721 0.0361750258625941 0.0411585743613694 0.0455801836258177 0.0499736300565018 0.0543090845813795 0.0588202103656347 0.0630250220860395 0.0666013556215469 0.0698111166791926 0.0735366302873124 0.0769031206501587 0.0806769617942228 0.0840162585680194 0.0876392634055881 0.091339603104115 0.0951122940327383 0.102418934752206 0.109856189406661 0.116256539380332 0.122168491990925 0.1268439606059 0.131579368535955 0.13626777644226 0.141097988825723 0.147253345478944 0.152715231028269 0.158126365045908
0 0.00511556024454296 0.00550736274104208 0.00578906825734019 0.00595999167849182 0.00637976519115215 0.00663010304210502 0.00694937399536693 0.00717410314572959 0.00729975411882284 0.00752349352201793 0.00770730812815282 0.00809018343269136 0.00836704604521699 0.00849512606512052 0.00868084025006705 0.00881041890191211 0.00896193640615614 0.00908149517948519 0.0106780115978182 0.0124138020596201 0.0138445224728842 0.0154818716421181 0.0171943488458535 0.018650877356798 0.0202785741910864 0.0218941591381854 0.0231201726874735 0.0243467055294254 0.0259790049723006 0.0267631795498469 0.0277844388072402 0.0287444234157763 0.0292374194210062 0.0300906751383272 0.0310433940483192 0.0322024791745247 0.0329602269845679 0.0340708286270366 0.0376055671449063 0.0408768057044604 0.0445564872919943 0.0479868908645771 0.0508966639328406 0.0538186567041577 0.0572116842348305 0.0606936720509907 0.0635663996846598 0.0671437612409651 0.0696915733388244
0 0.00437185220807525 0.0048472999095215 0.00515220231099359 0.00539799095957249 0.00563362619537353 0.00566819894623186 0.00584416272438796 0.00598625952269146 0.00627701723475737 0.00650229995968942 0.00673520240319812 0.00690635430041245 0.00721637994611086 0.00749010337892881 0.00767955422041084 0.00816631077719278 0.00861115382475456 0.00903938305160787 0.0129048842566284 0.016963056119804 0.0199280337215023 0.0229000280742784 0.0258627487635636 0.0299385574582284 0.0330946416806326 0.0357300231532078 0.0383593008755413 0.0406024453486014 0.0427817819088305 0.0443777394519632 0.0461640489953356 0.047664194323333 0.0496516497355432 0.0514833234143652 0.0527002896216323 0.0544199181416732 0.0565394691427994 0.0586053098854027 0.0614699598281226 0.0649261802305029 0.0673581065905053 0.0697693286802897 0.0725658148593892 0.0757845923317872 0.0782585803992793 0.0813685100887163 0.0844437306147828 0.0875194149726869 0.0902293247709532
0 0.0047692939960352 0.00485587798854417 0.0051458357132368 0.00539152665895616 0.00551651168891393 0.00577676487423024 0.0060731727220552 0.00614276555237966 0.00633292713340814 0.00643381642529115 0.00660410926819538 0.00674850341584005 0.00691500080231577 0.00697592792682589 0.00715958807484773 0.00727337348219533 0.00756614699012796 0.00786461066572651 0.0112010928600469 0.0141808186422341 0.0182135386897896 0.0220116669631631 0.0259303549341355 0.029156525233307 0.0328588214249403 0.0359648904418962 0.0388486813534823 0.0414827207401068 0.0443801853188148 0.0468937473570219 0.0492514138456423 0.0522066452774109 0.0545642241981738 0.0566826445080037 0.0592757165028214 0.0616164804916663 0.0642324188518301 0.0668597644252415 0.0690982663935769 0.0716390321280721 0.074464675978508 0.0772715858348693 0.0796573388012289 0.0819842044121579 0.0843777000839352 0.086801126540446 0.0891759218511398 0.0909559210381847 0.093084323484057
0 0.045844723093672 0.0408629986616248 0.0463019752685864 0.0499707865179513 0.0594436647795098 0.0671801364219982 0.0813487179281256 0.0866468445141828 0.0940639471660946 0.102426477534432 0.1128781991026 0.116936570176592 0.119628765465902 0.125463195813069 0.130650756455036 0.131382850759899 0.132543759781426 0.131858776404968 0.142464019162804 0.151075387334968 0.159648639386685 0.168042233230028 0.176400429449604 0.183904157363776 0.201109867786701 0.21752559370061 0.228199540015922 0.239188653890982 0.255289157207228 0.269738856249933 0.285774710177966 0.299818339412259 0.314445278376497 0.328294393551909 0.341647539290558 0.353094310410236 0.36586960237239 0.378881696369245 0.39849427083111 0.418338325142266 0.440350460439975 0.459822668525302 0.4776159986962 0.4939975475701 0.513332500194287 0.529954499045793 0.548710093229838 0.566086412914989 0.58595411669429
0 0.00442453119384232 0.00461748608724413 0.00487850908662973 0.00507581904717956 0.00523561273993398 0.00542213685674596 0.00569144990678493 0.0058363290107183 0.00595663038653373 0.00618967946356146 0.00632686110992318 0.00664308531266636 0.00696867111855092 0.00727807959948 0.00747318696002451 0.0077005736799249 0.00811524984062018 0.00847334549932536 0.019463725351678 0.0287879713378572 0.0384046977324921 0.0468668838832496 0.0542476326772617 0.0609741654471398 0.0673421387032424 0.0739291674211302 0.0799322065063049 0.0859802732133711 0.0910183790131328 0.0969234949828239 0.102973763565913 0.10896910541306 0.113686856814423 0.118566933813462 0.123498052495514 0.128237313060271 0.133051664250932 0.137934643336148 0.140063231451001 0.142504609377094 0.144916389754127 0.147410314410636 0.14947335273308 0.152162409191575 0.154255168717056 0.156496557846171 0.158166135044876 0.160418269168436 0.162190591109668
0 0.0889619421702402 0.109528675077954 0.153058998560027 0.16409929533499 0.172434130356148 0.186444815055078 0.194542457968704 0.202531155388666 0.21263540033048 0.220347386763055 0.226270229073343 0.229971021014909 0.238098947011917 0.237122415013237 0.236587992748318 0.238405853211909 0.240457631598158 0.240539470621887 0.252615396929382 0.267016103425301 0.282201336702587 0.297502402029653 0.313834289506691 0.343216778582703 0.366990624538736 0.38582103405282 0.413238467401899 0.433791150031232 0.446424980103217 0.457108907603789 0.47769216020763 0.497487468046232 0.516649619757344 0.53410002830164 0.550019674372896 0.551439990886396 0.562613291726963 0.572118792988577 0.593102338493132 0.610263998074323 0.632124044101297 0.647357702854006 0.678130166079513 0.698608271125863 0.715368286979072 0.750597679416895 0.769755164971979 0.791432375262458 0.810323424749677
0 0.00470845432743474 0.00519495023731334 0.00523642037074336 0.00541422531079442 0.00541771447697265 0.00542733930214281 0.00555108001273809 0.0057619030693332 0.0059710090085987 0.00614449651492522 0.0063429465595505 0.00647823888102459 0.00664516492277828 0.00687040084310792 0.00699782662016806 0.00717933736227647 0.00748548686200479 0.00803770008957503 0.0166171315397463 0.0247916702522645 0.0327952067684605 0.0416193230039388 0.0484162136586072 0.0550452507610321 0.0612564634724794 0.0668264917682462 0.0719497093730962 0.0767865141716811 0.0815331956055414 0.0858219108248617 0.0895857618055508 0.093438300295931 0.0969310789680152 0.10003605425413 0.103427642417526 0.106742976499659 0.109941148600002 0.113209269232313 0.119770821645641 0.124923240560793 0.129376306926277 0.134012718631773 0.138258543021607 0.143057724951922 0.147111039672142 0.151420792871726 0.155406322030535 0.159088783059596 0.163223069007232
0 0.0045126639748312 0.00533193223894971 0.00532272686830699 0.00562308889924417 0.0058527659907561 0.0059043887721443 0.0060305107302263 0.00626031496477055 0.0064370917589677 0.00664243713018632 0.00690634330852653 0.0071743480904443 0.00748874893134957 0.00784515736288182 0.0082987241826705 0.00866453606491938 0.00899033199454518 0.00942813100532289 0.0203548906507702 0.030733598155839 0.0399934601649815 0.049801253474643 0.0580279604836058 0.0659504034527379 0.0735838234006548 0.08025213107731 0.0858816349881933 0.0904451483797501 0.0948248433626084 0.0990219439835392 0.103044530329097 0.107799893356221 0.111649451058216 0.114778389320812 0.117429617081431 0.1204409469327 0.123208234221962 0.125012104407683 0.128974320979726 0.132469993874885 0.135785614120036 0.138653010643566 0.142254858510224 0.145531203924942 0.147864645024301 0.149046691286798 0.151173534600064 0.152706800551032 0.153583808705275
0 0.00550922931791019 0.00545199494823978 0.00564093788770084 0.00595748948756774 0.00618904358467134 0.00629929467251742 0.00643433491956828 0.00657421051308584 0.00668351825650241 0.00679534814694562 0.00698504373752056 0.00721528250872715 0.00743757190559842 0.00766894819148129 0.00794079418337636 0.00824555728945479 0.00861248513818135 0.00904803814765102 0.0103615074354105 0.0117824762212492 0.0132438429788541 0.0146343768515697 0.0160227007375172 0.0175402229218037 0.0188515465822745 0.0202802323999387 0.021618493709717 0.0228396339073518 0.0239762688419407 0.0250475962055656 0.0262941921092682 0.0272970894319183 0.0283544891207664 0.0296044183495934 0.030792257228872 0.0320944716319424 0.0333915724289208 0.0348555461490199 0.0365478916714414 0.0379883058222921 0.0395323440079411 0.0410526862526506 0.0425148412487396 0.0439679934220912 0.0454794447018251 0.0469689023285699 0.0484177663331391 0.0497894868514953 0.0510178832563446
0 0.0117857270083362 0.0109433631614359 0.0109319127480611 0.0131926102472188 0.0130422842572196 0.0133577565059662 0.0132313165949796 0.013075260727715 0.0140688476784501 0.0145825125823566 0.0144884516532829 0.0145158759604437 0.0148864807554343 0.0150100111542152 0.0154803000343427 0.0168014623405941 0.0172440383593497 0.0180568243023132 0.0201863850409439 0.0220499297893846 0.0247689261358208 0.0269510726106447 0.0306530286349464 0.0337026691696197 0.036476923669242 0.03991396642521 0.0413668702994947 0.0428363247951152 0.0441006193583203 0.0453820476517044 0.0471674051664351 0.0483149741244041 0.049438683584651 0.050944717711083 0.0521815845231254 0.0532682374253502 0.0547930471595871 0.0562911549333888 0.0585991766404139 0.0605880093743486 0.0623518438407763 0.064087021188593 0.0655869625327279 0.0670929541490181 0.0685641617777774 0.0700837615320643 0.0714464090450991 0.0729383146781787 0.0742639216054167
0 0.00409196144351887 0.00426832143433591 0.00438383651740141 0.00456844909295888 0.00463344499387786 0.00473332663710303 0.00485733157548925 0.00497542365374639 0.0050908269467472 0.00526325145942258 0.00538667987393326 0.00552325102051276 0.0057318730764334 0.00606544830327058 0.00624276760889177 0.00643237914815749 0.00667392698882883 0.00690929483634269 0.00906008551360832 0.0114991730328014 0.0135875496255115 0.0155041500180786 0.017387639079193 0.0192121733556225 0.0209508799296937 0.0226152567775424 0.0242158995152904 0.0256801389968343 0.0271734255665692 0.0285004542434048 0.0297211427590421 0.0309622919026408 0.0322693118723187 0.0333342274137433 0.0344960039945513 0.0355699223166556 0.0366234752414523 0.0377112612861728 0.038940832476378 0.0402015000877893 0.0413067809697811 0.0424720975181122 0.0435450976274896 0.0447104663128013 0.0459012318440635 0.0470008382506256 0.0482609173343887 0.0493518368399667 0.0505276955043157
0 0.00494528034874157 0.00506794293390327 0.00525786150840195 0.0053792092179878 0.00556072685016876 0.00579573712261824 0.0058969831609185 0.00614621092800574 0.00633701376243906 0.00655205169863032 0.00674438901747396 0.00692257707370379 0.0071598592231397 0.00737635669666782 0.00766179481252056 0.00795129567420886 0.00832262994417127 0.00869109581734142 0.0104434381356225 0.0118839964285879 0.0135137832333894 0.0148452511503938 0.0159486938090066 0.0171553496551476 0.0185413207048343 0.0196237906259297 0.0207439604351613 0.0220407813174242 0.0230809050350812 0.0241941594783988 0.0253778416078697 0.0266508875820155 0.0275791266805793 0.0286003473087169 0.0296286543377839 0.030485603241875 0.0314384506513432 0.0324415832161361 0.0337539648983077 0.0350025012912871 0.0363392004606434 0.0376063225540398 0.0387912543221495 0.0400324090188135 0.0413190291481608 0.042591702373604 0.0437382098277993 0.0449467472275463 0.046272361002834
0 0.0123294929129174 0.0134627245399296 0.0168216009879109 0.0177792461902933 0.0192328880098252 0.0218432994906253 0.0238835200673336 0.0262971341364232 0.0280056010088649 0.0315213077584215 0.0323458636982982 0.0334420506596059 0.0353103073814866 0.0372793299112298 0.0392582371129036 0.0409328358321377 0.0422423828669327 0.0426870388224638 0.0440041315348154 0.0460377961772702 0.0477146819870345 0.0494182828141538 0.051279977369809 0.0532097310891771 0.0547914252013901 0.0567917434071503 0.0583956506069271 0.0597713346394602 0.062009460596072 0.0635644253899708 0.0654735645390032 0.0676835869059989 0.0694036795243458 0.0732107370187349 0.0771050092308904 0.0803783736720453 0.0830897036762635 0.0856437124016882 0.0892535332301688 0.0925924017018522 0.0960989847862077 0.0997846804014519 0.102366840922932 0.104340707195289 0.106897067860956 0.108550033852179 0.110320485871179 0.112502557575837 0.114783278131083
0 0.00500287348862327 0.0049410064995562 0.0050347212964341 0.00498842955064366 0.00513085046074908 0.00534528903182249 0.00554355002075925 0.00566178022892647 0.00576897409043587 0.00594796682504755 0.00613105225962063 0.00630385780741989 0.00650384260493443 0.0067280385991029 0.00690499261912221 0.00709421464305686 0.00720245655494156 0.00744782677606328 0.0094048123271959 0.0114419137530801 0.01303663585872 0.0149110778500443 0.0165697673230971 0.0179670972669498 0.0195497306158561 0.0208987344329073 0.0221113727603781 0.023239882161136 0.0243566630813741 0.0253496638741369 0.0266608720955785 0.0276720373963455 0.028775726913071 0.0297428506005692 0.0307651766791688 0.0317713762799785 0.0329976090049214 0.0342731294766401 0.0370062507253716 0.0401073806265646 0.0430612965858915 0.0457999613841447 0.0483716473916814 0.0508580429519712 0.0535702737255367 0.0560475874393355 0.0585677551259975 0.0607381261031564 0.0630402353788988
0 0.00448144715475332 0.00474587436392417 0.0047177927840267 0.00490236450738301 0.00497348764503229 0.005037751476607 0.00524138331246057 0.00543528483400981 0.0056040523009884 0.00574416925680704 0.00587217524647088 0.00606692615221883 0.00620300567602516 0.00634116738789725 0.00646093892061091 0.00668491696984979 0.00696183475380516 0.00736071352919704 0.00826514743331365 0.00914842549703347 0.00991693373097546 0.010704128850406 0.0114199671290933 0.0121002539643056 0.0128995606647182 0.013701346216255 0.0144110098681513 0.0150917131502889 0.0156296090961832 0.016324778171964 0.0169695207554283 0.0175715511938098 0.0181709593933046 0.0186398643178989 0.019178932882624 0.0196928779606342 0.0203031721588342 0.0210645376026485 0.0225520008674633 0.0240168089236359 0.025488917235163 0.0269204972990175 0.0282882867978061 0.0295084889147232 0.0308755213809941 0.0320475257656032 0.0331907062308931 0.0344711060878821 0.0357365614216552
0 0.00450286084352752 0.00458575121540794 0.00469132719526681 0.00486015360429 0.0049427591882738 0.00497787312122857 0.0051021251862898 0.00526248926580896 0.00547098222986875 0.00562753214823601 0.0057850303825085 0.00593668489961955 0.00608859424387822 0.00624682846216833 0.00643216826995726 0.00661242148486776 0.00690010337453209 0.0071268393217493 0.00833463995397253 0.00957584915895941 0.0109780964580345 0.0120219980632371 0.0134117214586224 0.014844244192258 0.0161086986624927 0.0172688935559444 0.0182399674509039 0.0191117572915729 0.0198988335697387 0.0208668337917334 0.0219228966739604 0.022788927554434 0.0236852828059887 0.0246479868010189 0.0256426801389623 0.0263943544904261 0.0272533978593435 0.0282220206045381 0.0293461795445392 0.0304686418230091 0.0316096469304517 0.0327804890449187 0.033953305177392 0.0351340737299277 0.0364346473465756 0.0375562901061804 0.0386808092278037 0.0398644241622561 0.0410976338914126
0 0.0190967293028379 0.0209262150451164 0.0255361984582826 0.0252382682076366 0.0252723672845784 0.0275346003451742 0.0298179762550569 0.0298272044996888 0.0300401082438985 0.0340737140430053 0.0357853163392987 0.0392113720825947 0.0396869307770355 0.042010697142108 0.0442650225188292 0.0480656431180348 0.0510399301869088 0.05324460692769 0.0616684465163118 0.0711382984321953 0.0804072058362592 0.0898125237830994 0.0979233570295995 0.104621205461022 0.111049993593617 0.116470462694989 0.122426578373643 0.128234021182607 0.133596120393507 0.138942023017354 0.144162035872397 0.148044941411342 0.149756857350125 0.153547644541465 0.156448270147471 0.160544648887799 0.163415136568965 0.166847593894268 0.169352052198263 0.172490719111767 0.175169378029244 0.177221286210356 0.180137268415848 0.183236101323251 0.185299394404508 0.18762154685997 0.189433495712588 0.192165238710194 0.194882486301645
0 0.00488037605495741 0.00488129146834191 0.0050626194802037 0.00526906381737754 0.00535548329489519 0.00547573933721738 0.00560746230536703 0.00570197934946062 0.00582771483629426 0.00595571277375169 0.00606187547015896 0.00620780593432957 0.00638157471418669 0.00651756442395762 0.00673653322833036 0.00697543337330614 0.00737625170691313 0.00772531649753595 0.0100111976319872 0.0123956748795412 0.0144702758991962 0.0163941212732244 0.0181523244349074 0.0199792556583126 0.0216906515853677 0.0235008939231197 0.0251450024794952 0.0268347368642327 0.0284641723745603 0.0300584450970385 0.0314170146845925 0.0327540473971203 0.0338878551322992 0.0349271571729852 0.0361051414311043 0.0373882354157706 0.0385269930479753 0.0397804255679732 0.0415221010527399 0.0432759140106893 0.0447005368967865 0.0459735528011865 0.0474675706704127 0.0490613671304633 0.0504867363764743 0.0518556553642106 0.0530176310436087 0.0541798948756448 0.0552695357017325
0 0.00436491376360928 0.00459384246441927 0.00478997849895591 0.00499505691040062 0.00512453490463711 0.0053262242260486 0.0054903368308501 0.00575883588958251 0.00598449905308677 0.00625179193774768 0.00653856137171291 0.0068079527318356 0.00708383533500483 0.00734752358011537 0.00764744814697477 0.00799446567234464 0.00824952364180751 0.00868891729413637 0.00983100439639973 0.0110972487821938 0.012330207994091 0.0134416043335074 0.0143266672082429 0.0154226783512955 0.0162605929934222 0.0172812668179837 0.0182814761311229 0.0191272014121099 0.0198850242098293 0.0208593179379643 0.0218265942670273 0.0226590403267718 0.0235626985694757 0.0244124135236049 0.0252134036325382 0.0260701656610337 0.0268984666848773 0.0281957379550551 0.0307215584608214 0.0331578381013735 0.0355363040738477 0.0376120730151738 0.0398596049582044 0.0419627993317993 0.0443326680458404 0.0463043771590872 0.0484333147696838 0.0506674075982746 0.0527700047116563
