"";"AIC";"BIC";"time";"rho";"knn";"obsSample";"minInterval";"moran"
"1393";11,7647636815017;48,0462547135301;0,273884057998657;0,923775042063073;8;200;2801;0,385677302380359
"1394";30,2164967964708;66,4979878284992;0,268289089202881;0,91866410095214;9;200;2801;0,385288444354608
"1395";51,5813450875789;87,8628361196073;0,269827842712402;0,913189512090797;10;200;2801;0,373541118218875
"1396";56,7609487516226;93,042439783651;0,267589092254639;0,91709453705695;11;200;2801;0,363740420604033
"1397";68,5147170402662;104,796208072295;0,272001028060913;0,902746758097922;12;200;2801;0,355115896990977
"1398";70,42174971464;106,703240746668;0,267039060592651;0,894831507129869;13;200;2801;0,353565029222306
"1399";75,8915735657177;112,173064597746;0,274945020675659;0,881361508141451;14;200;2801;0,341398709332102
"1400";73,729670722274;110,011161754302;0,270272016525269;0,88567367656131;15;200;2801;0,33348870916089
"1401";83,4045260404719;119,6860170725;0,283011913299561;0,850892353062716;16;200;2801;0,324514337340866
"1402";84,67087798948;120,952369021508;0,272354125976562;0,843484504611486;17;200;2801;0,323470898942965
"1403";90,0764606187495;126,357951650778;0,275301933288574;0,833255380577979;18;200;2801;0,318405047954435
"1404";93,0375783794006;129,319069411429;0,299160003662109;0,809125581802254;19;200;2801;0,30915120363483
"1405";95,040970887371;131,322461919399;0,279212951660156;0,821452529537076;20;200;2801;0,304419047428908
"1406";98,0314297792663;134,312920811295;0,277472019195557;0,792146223202355;21;200;2801;0,295223049114286
"1407";88,269126551403;124,550617583431;0,279836893081665;0,792089220362746;22;200;2801;0,293643177265604
"1408";92,6039464045903;128,885437436619;0,285278081893921;0,790797184707424;23;200;2801;0,292300320142207
"1409";102,373801601477;138,655292633505;0,291267871856689;0,783450339573934;24;200;2801;0,284387441819177
"1410";101,20112304666;137,482614078688;0,29877495765686;0,772244845821847;25;200;2801;0,279332658621727
"1411";102,488300059194;138,769791091222;0,306182146072388;0,74442734193658;26;200;2801;0,273212003185197
"1412";113,368135865969;149,649626897997;0,292259931564331;0,743812786326685;27;200;2801;0,270412405404919
"1413";121,433719068028;157,715210100056;0,294759035110474;0,741399368314914;28;200;2801;0,263905622174488
"1414";131,705922864259;167,987413896288;0,29328989982605;0,721419309820576;29;200;2801;0,2572840970838
"1415";138,574423243135;174,855914275163;0,296655893325806;0,722144565120393;30;200;2801;0,251407074845645
"1416";144,582049766644;180,863540798672;0,305233001708984;0,661977144138222;31;200;2801;0,248861268247755
"1417";151,739011015896;188,020502047924;0,301810026168823;0,640788964342505;32;200;2801;0,242499512294709
"1418";159,955085867944;196,236576899972;0,307750940322876;0,625590574571524;33;200;2801;0,235198642729159
"1419";169,853979729334;206,135470761363;0,301805973052979;0,604921384883556;34;200;2801;0,227547371133734
"1420";175,310855115305;211,592346147333;0,292841911315918;0,58326378242106;35;200;2801;0,22317740551619
"1421";187,072327947909;223,353818979938;0,30377197265625;0,566285735097952;36;200;2801;0,21554214297387
"1422";194,688866993559;230,970358025588;0,296769857406616;0,468758512949715;37;200;2801;0,212281886797979
"1423";206,643759895715;242,925250927744;0,295976161956787;0,36886493537712;38;200;2801;0,208047878290648
"1424";209,855383020484;246,136874052512;0,337018966674805;0,189755143253029;39;200;2801;0,203441034182084
"1425";214,370473274267;250,651964306296;0,364658832550049;-0,00704740714266413;40;200;2801;0,1972607917017
"1426";226,127866802397;262,409357834426;0,351716041564941;-0,0724129671122464;41;200;2801;0,190901320549382
"1427";236,365077329947;272,646568361975;0,365843057632446;-0,198625699791737;42;200;2801;0,183233583955002
"1428";247,038531553359;283,320022585388;0,352262020111084;-0,259619500084439;43;200;2801;0,174773432180809
"1429";245,63306757078;281,914558602809;0,330946922302246;-0,570726775261013;44;200;2801;0,16690965812931
"1430";248,555211032014;284,836702064042;0,31270694732666;-0,655884715831785;45;200;2801;0,159268426357146
"1431";253,956132814136;290,237623846164;0,407099962234497;-0,769943956036299;46;200;2801;0,151517022555303
"1432";262,453566936926;298,735057968955;0,314162015914917;-0,877268223459167;47;200;2801;0,145148339761562
"1433";269,499283931178;305,780774963207;0,458286046981812;-0,999999962994174;48;200;2801;0,139605398548755
"1434";271,561933678752;307,84342471078;0,474202871322632;-0,999999962994174;49;200;2801;0,131671268053278
"1435";281,765808876959;318,047299908987;0,4708411693573;-0,999999962994174;50;200;2801;0,12863863382262
"1436";294,826207429057;331,107698461085;0,33610200881958;-0,986689166682037;51;200;2801;0,122796851506736
"1437";293,620443313522;329,90193434555;0,473241090774536;-0,999999962994174;52;200;2801;0,116213147090031
"1438";292,639441512465;328,920932544493;0,487104892730713;-0,999999962994174;53;200;2801;0,111783502018502
"1439";293,122886991677;329,404378023706;0,489964008331299;-0,999999962994174;54;200;2801;0,108547746319139
"1440";288,969235436327;325,250726468355;0,492048025131226;-0,999999962994174;55;200;2801;0,101685547966653
"1441";285,008390646048;321,289881678076;0,498700141906738;-0,999999962994174;56;200;2801;0,096396935218946
"1442";280,972667315894;317,254158347922;0,513731002807617;-0,999999962994174;57;200;2801;0,0907244452466733
"1443";276,749054599593;313,030545631622;0,524385929107666;-0,999999962994174;58;200;2801;0,0855012131011863
