"AIC" "BIC" "time" "rho" "knn" "obsSample" "seed" "moran" "direct" "indirect" "total" "AICsem" "BICsem" "lambda"
-506.007884772548 -489.516297939808 0.264333009719849 0.706974986420612 2 200 601 0.992348646292061 -0.0167293772630782 -0.00143714600978008 -0.0181665232728583 -507.775003331447 -494.581733865255 0.706953980020957
-528.058201975627 -511.566615142887 0.278026103973389 0.766441866242249 3 200 601 0.994824041714447 -0.0182479600774147 0.000279266959419995 -0.0179686931179947 -530.049192302911 -516.855922836719 0.766296216887214
-541.901670846892 -525.410084014151 0.303220987319946 0.800728011253925 4 200 601 0.99508089779417 -0.0176750226995849 -0.000187153736801008 -0.017862176436386 -543.895686782831 -530.702417316639 0.800801012908411
-559.025107135553 -542.533520302813 0.272316217422485 0.822190256913666 5 200 601 0.994493837856125 -0.0163386859230627 -0.00154625632521468 -0.0178849422482774 -560.59526763181 -547.401998165618 0.822625773612807
-575.517528580584 -559.025941747844 0.275964021682739 0.847188692383089 6 200 601 0.993324687640956 -0.0173529935410529 -0.000462374230504631 -0.0178153677715575 -577.448020263005 -564.254750796813 0.847416716205845
-579.448124386844 -562.956537554104 0.285279035568237 0.853605912956106 7 200 601 0.992750727898115 -0.0179355881259827 0.000154497478686847 -0.0177810906472958 -581.448116423804 -568.254846957611 0.853602815515458
-580.043779173803 -563.552192341063 0.295548915863037 0.859264097625543 8 200 601 0.99155577726201 -0.0184196989859934 0.000643290247372173 -0.0177764087386213 -581.992973704369 -568.799704238177 0.859050121626504
-578.013754703909 -561.522167871169 0.277291059494019 0.866186649744968 9 200 601 0.989779027454937 -0.0179265973297874 0.000120846745313947 -0.0178057505844734 -580.010661501083 -566.817392034891 0.866231042613731
-577.105954020697 -560.614367187957 0.291671991348267 0.865387743368786 10 200 601 0.990693223148437 -0.0177687520213684 6.63802902498394e-05 -0.0177023717311186 -579.099453430333 -565.906183964141 0.865504797954421
-576.138959450774 -559.647372618033 0.270282030105591 0.86545240747643 11 200 601 0.990849892188241 -0.0178501234136233 0.000230698928928085 -0.0176194244846952 -578.138946151345 -564.945676685153 0.865445451740961
-574.652137065207 -558.160550232467 0.28515887260437 0.867846887304374 12 200 601 0.990192036050412 -0.0174592820265258 -0.00018323645335579 -0.0176425184798816 -576.601196125069 -563.407926658877 0.868265927244088
-575.106881489455 -558.615294656715 0.290217161178589 0.871674017175094 13 200 601 0.988320110315176 -0.0176705923137968 -5.77163878910138e-05 -0.0177283087016878 -577.073649251974 -563.880379785781 0.871918026051666
-573.632944038533 -557.141357205793 0.278249025344849 0.869532393057936 14 200 601 0.988933022012888 -0.0176898450106021 5.17870390136579e-06 -0.0176846663067007 -575.613302968722 -562.420033502529 0.869775018582823
-570.142808365012 -553.651221532272 0.322136878967285 0.868079003675054 15 200 601 0.988015581401753 -0.0176821403070189 -8.53064707726225e-05 -0.0177674467777915 -572.108869023647 -558.915599557455 0.868354157961663
-568.134137327175 -551.642550494435 0.317153930664062 0.86911581270349 16 200 601 0.98706280289846 -0.0171792905802665 -0.000707211234749188 -0.0178865018150157 -569.837781820308 -556.644512354116 0.869868438897473
-570.801168888602 -554.309582055862 0.312164783477783 0.872971808548458 17 200 601 0.987018001748142 -0.016908334523113 -0.000960677606336512 -0.0178690121294495 -572.285429642728 -559.092160176536 0.874183548439826
-572.771874210761 -556.280287378021 0.321808815002441 0.875904576631908 18 200 601 0.986370819937059 -0.0170096356557702 -0.000864351283991122 -0.0178739869397613 -574.306258620249 -561.112989154057 0.877093833423342
-572.802059287329 -556.310472454588 0.314158916473389 0.877436725085469 19 200 601 0.986152705815615 -0.0171425853567368 -0.000706449640903713 -0.0178490349976405 -574.443610633026 -561.250341166833 0.878493605422047
-572.450889909717 -555.959303076977 0.313162088394165 0.89899774620707 20 200 601 0.984428830076776 -0.0162967479884507 -0.00103231363763547 -0.0173290616260862 -573.600122186931 -560.406852720739 0.904010198245788
-568.491231130971 -551.999644298231 0.313163042068481 0.912009731196585 21 200 601 0.981353183396388 -0.015859481347783 -0.000905772361232408 -0.0167652537090154 -569.538792703138 -556.345523236946 0.920963122772471
-566.258221855937 -549.766635023197 0.347075939178467 0.92145456605807 22 200 601 0.978567644258593 -0.015817438028963 -0.00034319077747701 -0.01616062880644 -567.559014175123 -554.36574470893 0.93091280024661
-563.860477440091 -547.368890607351 0.330115795135498 0.928189123311713 23 200 601 0.976195080204194 -0.0162799840972937 0.000903435048744622 -0.0153765490485491 -565.70424653898 -552.510977072788 0.932608338325074
-557.379365763199 -540.887778930459 0.325130939483643 0.930327184726608 24 200 601 0.971611865525269 -0.0166098766418241 0.00133553542767424 -0.0152743412141498 -559.309593532977 -546.116324066785 0.933099474692296
-551.530661881152 -535.039075048412 0.333939075469971 0.930546453111929 25 200 601 0.968635706626183 -0.0164637217348233 0.00133577180333905 -0.0151279499314842 -553.464335776475 -540.271066310283 0.933603736533247
-544.989703360822 -528.498116528081 0.324404954910278 0.930427318447174 26 200 601 0.965808922105132 -0.0163908402498163 0.00139098583963075 -0.0149998544101856 -546.941059293148 -533.747789826956 0.933271777544386
-537.231807373484 -520.740220540744 0.325098991394043 0.929633993092893 27 200 601 0.964166456383136 -0.016383624194648 0.00167614582582966 -0.0147074783688183 -539.227770216785 -526.034500750593 0.930530463260814
-532.818524314306 -516.326937481566 0.331501960754395 0.930248347518688 28 200 601 0.961714261998182 -0.0165463473009421 0.0019923697180109 -0.0145539775829312 -534.815275436784 -521.622005970592 0.929463762815888
-526.672519531844 -510.180932699104 0.335819959640503 0.929297708034646 29 200 601 0.959228419973022 -0.016554704847145 0.00192224176428743 -0.0146324630828575 -528.66999846661 -515.476729000417 0.928591394491636
-523.181641636654 -506.690054803914 0.388525009155273 0.93086292044286 30 200 601 0.956352806635172 -0.0168106545578202 0.00245186818112175 -0.0143587863766985 -525.126198030002 -511.93292856381 0.927753031717819
-523.010128268831 -506.518541436091 0.38120698928833 0.932265914373648 31 200 601 0.954111242054509 -0.0166808895649303 0.00230578674913169 -0.0143751028157986 -524.992522482899 -511.799253016707 0.930486409837292
-523.838062215212 -507.346475382472 0.345685005187988 0.936371581405033 32 200 601 0.951521790993929 -0.0167097695075851 0.00263400884178685 -0.0140757606657982 -525.81640436844 -512.623134902248 0.934528789897142
-522.115072708103 -505.623485875363 0.347150802612305 0.936695479488181 33 200 601 0.949796459973575 -0.016702910472554 0.00267386682058293 -0.0140290436519711 -524.091600950051 -510.898331483859 0.934759774860584
-520.663639895373 -504.172053062633 0.420099020004272 0.93656229158685 34 200 601 0.948529804709851 -0.0164846920996604 0.00235076370167706 -0.0141339283979834 -522.662788360277 -509.469518894085 0.936164857295645
-520.427330379458 -503.935743546718 0.34873104095459 0.937815234211919 35 200 601 0.947015628202765 -0.0164000831645925 0.00237815274846438 -0.0140219304161281 -522.427296651492 -509.2340271853 0.937734925918113
-520.61293563564 -504.1213488029 0.346719980239868 0.940458475887295 36 200 601 0.944875740341672 -0.0163778698440032 0.00247509204606173 -0.0139027777979415 -522.611378364296 -509.418108898104 0.94098015505742
-517.878922077937 -501.387335245197 0.339310884475708 0.941750962297092 37 200 601 0.943126091914358 -0.0163497921038941 0.00262783871321315 -0.013721953390681 -519.878561067422 -506.68529160123 0.942003310929529
-517.442659353607 -500.951072520867 0.343199968338013 0.944157230116184 38 200 601 0.941398616063653 -0.0163021796446826 0.00272800205580421 -0.0135741775888784 -519.439011746961 -506.245742280769 0.94493304183909
-517.33700276523 -500.84541593249 0.344905853271484 0.947966968230988 39 200 601 0.939001351543674 -0.0163622623117962 0.00328557121815729 -0.0130766910936389 -519.336926908841 -506.143657442649 0.947863917817716
-517.484126795501 -500.992539962761 0.352863073348999 0.9568086101025 40 200 601 0.927633533009752 -0.0163983748162818 0.00385528646265571 -0.0125430883536261 -519.456314984813 -506.263045518621 0.958322668220858
-518.573121333236 -502.081534500496 0.362832069396973 0.962903351010573 41 200 601 0.916983750938817 -0.0162485805960969 0.00367667748057109 -0.0125719031155258 -520.328339108787 -507.135069642595 0.966541582483348
-516.358141691823 -499.866554859083 0.37070107460022 0.967166251936126 42 200 601 0.905605324078223 -0.0163591703654386 0.00382021672297605 -0.0125389536424626 -517.923242976309 -504.729973510117 0.970827362572555
-512.864411065704 -496.372824232963 0.364799022674561 0.970216229794867 43 200 601 0.894876964486027 -0.0163654312453847 0.00350065997394101 -0.0128647712714437 -514.080767813589 -500.887498347397 0.974045484189817
-510.223564815949 -493.731977983209 0.353729963302612 0.972942468614752 44 200 601 0.885386436423802 -0.0163142440251709 0.00313473456894734 -0.0131795094562235 -511.044391275398 -497.851121809206 0.976702207177317
-506.910985741651 -490.419398908911 0.371741056442261 0.974790017060465 45 200 601 0.875994560336272 -0.0163520045898005 0.00288550634262638 -0.0134664982471741 -507.443718751679 -494.250449285487 0.978105584500998
-501.514008125574 -485.022421292834 0.379571914672852 0.975691898361309 46 200 601 0.865826243664844 -0.0164912288644625 0.00266986664373238 -0.0138213622207301 -501.874185732228 -488.680916266036 0.978287223924492
-497.182992368055 -480.691405535315 0.382184982299805 0.976786697438903 47 200 601 0.855684120705968 -0.0166416288099507 0.0025665142433953 -0.0140751145665554 -497.42908974492 -484.235820278728 0.978498649215699
-493.011795884056 -476.520209051316 0.3781418800354 0.97742963050988 48 200 601 0.84709247259695 -0.0167554382482114 0.00246663498768896 -0.0142888032605224 -493.197745008744 -480.004475542552 0.97850539685429
-487.949422476996 -471.457835644256 0.383831977844238 0.977859529544067 49 200 601 0.837541813527385 -0.0169402762106396 0.00266252832307247 -0.0142777478875671 -488.272824420993 -475.079554954801 0.978159502683758
-484.339543884244 -467.847957051504 0.381025075912476 0.97793640153713 50 200 601 0.829792470592711 -0.0170108744770092 0.00232103320501128 -0.0146898412719979 -484.55036233556 -471.357092869368 0.977742152885138
-531.579951258392 -515.088364425652 0.310632944107056 0.752051351877699 2 200 651 0.988383815393753 -0.0159746332843065 -0.00078641680452388 -0.0167610500888304 -533.529706789947 -520.336437323755 0.752043708394352
-552.349542667965 -535.857955835225 0.322384119033813 0.790118831137183 3 200 651 0.988396847796898 -0.0188632957076359 0.0021354854628813 -0.0167278102447546 -553.967053330223 -540.773783864031 0.790193904926087
-571.462126811739 -554.970539978999 0.311087846755981 0.824390522818281 4 200 651 0.988250179425359 -0.0194492888506917 0.00275656236139961 -0.0166927264892921 -572.657685269431 -559.464415803239 0.824484453651029
-579.193518535432 -562.701931702692 0.32251501083374 0.841256903803921 5 200 651 0.987850584059271 -0.0201275509138419 0.00351771790059908 -0.0166098330132428 -579.787474303771 -566.594204837579 0.84149438591614
-588.920152409934 -572.428565577194 0.327301025390625 0.858616159816727 6 200 651 0.986943822185624 -0.021365274714223 0.00493032963637723 -0.0164349450778457 -587.7876267676 -574.594357301408 0.85929435156619
-596.005272612838 -579.513685780097 0.297242164611816 0.871144545294148 7 200 651 0.988522808592818 -0.0190146515279405 0.00281497453532857 -0.0161996769926119 -597.005661196441 -583.812391730248 0.871587308253352
-602.618799717178 -586.127212884438 0.308177947998047 0.877584083096664 8 200 651 0.990627020421994 -0.0195349710521779 0.00363579597344069 -0.0158991750787372 -602.736264765094 -589.542995298902 0.877448227537884
-601.589949206668 -585.098362373928 0.290268898010254 0.88335390778121 9 200 651 0.989615923285551 -0.0180945950724266 0.00220615551553313 -0.0158884395568935 -602.999672814404 -589.806403348211 0.88333365139951
-599.847462033262 -583.355875200521 0.288229942321777 0.88568357238661 10 200 651 0.988311638061046 -0.0186905365256586 0.00280013621561244 -0.0158904003100461 -600.761145910312 -587.56787644412 0.885884932419032
-599.936491255812 -583.444904423072 0.289247035980225 0.887485556673592 11 200 651 0.987586884911378 -0.0189936088542574 0.00313125555838728 -0.0158623532958701 -600.420941286838 -587.227671820646 0.888052334558302
-600.979002432088 -584.487415599348 0.295252084732056 0.891211792982669 12 200 651 0.986240184626566 -0.0191472048733343 0.00327648311753395 -0.0158707217558004 -601.266603275128 -588.073333808936 0.892455111107158
-597.487618636837 -580.996031804097 0.295212030410767 0.889264691820181 13 200 651 0.985660033354565 -0.0187244412628733 0.00278680088209522 -0.0159376403807781 -598.178663009027 -584.985393542835 0.890379482214714
-593.860662158034 -577.369075325294 0.287276029586792 0.887913618313689 14 200 651 0.984748407824569 -0.0187945661713954 0.00280391852982312 -0.0159906476415723 -594.40433739989 -581.211067933698 0.889417573915249
-594.800705866302 -578.309119033562 0.286194086074829 0.888461389194735 15 200 651 0.984724732242868 -0.0189438002724233 0.00300759367447949 -0.0159362065979438 -594.933205751466 -581.739936285274 0.890473836323283
-593.461284882094 -576.969698049354 0.308180093765259 0.888012716722896 16 200 651 0.984352931171873 -0.0185927462855528 0.00262280021533811 -0.0159699460702147 -593.990709446563 -580.797439980371 0.889796559068094
-591.955435063139 -575.463848230399 0.311172962188721 0.888103913497058 17 200 651 0.984102177471286 -0.0186103919188478 0.00267064128030763 -0.0159397506385402 -592.34288701018 -579.149617543987 0.890116200897833
-590.498212700041 -574.006625867301 0.306218862533569 0.888326237786952 18 200 651 0.983586975732424 -0.018655255783512 0.00270676443447391 -0.0159484913490381 -590.794949301076 -577.601679834883 0.890714053716659
-589.99009779111 -573.49851095837 0.316993951797485 0.889327437985164 19 200 651 0.983333587613537 -0.0186040114452948 0.00266415734371099 -0.0159398541015838 -590.371495310681 -577.178225844488 0.891856092106152
-594.326880262251 -577.835293429511 0.314161062240601 0.909871009212609 20 200 651 0.974984847649464 -0.0186279472559478 0.00326864565918578 -0.015359301596762 -594.69889870233 -581.505629236138 0.916827242931154
-598.504883816587 -582.013296983847 0.321181058883667 0.922190335851316 21 200 651 0.967027102628876 -0.0186657797087353 0.00385719275475302 -0.0148085869539823 -598.864509312586 -585.671239846393 0.932045086980454
-591.796324983556 -575.304738150816 0.299196004867554 0.926564768774478 22 200 651 0.961843197255855 -0.0184931612060325 0.00404718011337099 -0.0144459810926615 -592.259095804442 -579.06582633825 0.936336034960992
-590.037393644089 -573.545806811349 0.3091721534729 0.928967570886982 23 200 651 0.957974940997452 -0.0187427135559079 0.00474538942528763 -0.0139973241306202 -589.766008287892 -576.5727388217 0.942343062942953
-591.109680037637 -574.618093204897 0.314160108566284 0.935581316023149 24 200 651 0.950556706372681 -0.0184602407300869 0.00470866955797494 -0.0137515711721119 -591.649411805449 -578.456142339257 0.945661164990382
-585.923279115993 -569.431692283253 0.327836990356445 0.93528384470854 25 200 651 0.942626678157506 -0.018784527722523 0.00512045839390322 -0.0136640693286198 -586.01315440894 -572.819884942747 0.948783808357353
-579.371576626197 -562.879989793457 0.311613798141479 0.934028780239601 26 200 651 0.937045993301537 -0.0188833226319684 0.00523376753535132 -0.013649555096617 -579.196923726315 -566.003654260123 0.949420977100928
-570.584646070798 -554.093059238058 0.307181119918823 0.932145428796989 27 200 651 0.931696298560867 -0.0188971769967449 0.00517478423414208 -0.0137223927626028 -570.303228380992 -557.1099589148 0.948652751821393
-560.750639129759 -544.259052297018 0.303180932998657 0.92599678385454 28 200 651 0.926737064053964 -0.0188963172971035 0.00491101158846612 -0.0139853057086374 -560.101117577041 -546.907848110849 0.945284564606255
-553.714276817912 -537.222689985172 0.317754030227661 0.921849720052388 29 200 651 0.922075613577095 -0.0188034350865891 0.00457906862237254 -0.0142243664642166 -553.111109426351 -539.917839960159 0.941737597044112
-547.18437537695 -530.69278854421 0.309942960739136 0.916986419103234 30 200 651 0.917593181292249 -0.0188073363756781 0.00444462981121524 -0.0143627065644629 -546.276145522041 -533.082876055848 0.939205429918182
-540.300041955539 -523.808455122799 0.301153898239136 0.912482044568575 31 200 651 0.91360391887977 -0.0187345406606163 0.00411441845607889 -0.0146201222045374 -539.5357080411 -526.342438574908 0.935058303385131
-534.151018079295 -517.659431246555 0.315158843994141 0.90716729126446 32 200 651 0.909330658155778 -0.0186834306080902 0.00381297097283886 -0.0148704596352514 -533.457207915594 -520.263938449402 0.93065680174567
-529.181406203344 -512.689819370604 0.31715202331543 0.902209359082874 33 200 651 0.905520300953637 -0.0186686230623078 0.00360445066105259 -0.0150641724012552 -528.489979413342 -515.296709947149 0.926896595013015
-523.335470181491 -506.84388334875 0.302151918411255 0.897074325592991 34 200 651 0.901124240995626 -0.0186284518349097 0.00339947813125856 -0.0152289737036512 -522.667198823535 -509.473929357342 0.922726259719992
-519.452425048157 -502.960838215417 0.310203790664673 0.893316246551196 35 200 651 0.8965862535639 -0.0186302084923271 0.00324550571401407 -0.015384702778313 -518.863869076217 -505.670599610024 0.919864221035699
-517.113437390839 -500.621850558099 0.318184852600098 0.891436395859539 36 200 651 0.893521235279234 -0.0186634699468213 0.00322228631035727 -0.015441183636464 -516.491300807157 -503.298031340965 0.919059668660708
-514.580310437676 -498.088723604936 0.310215950012207 0.888907199834057 37 200 651 0.889093068371619 -0.0186940049431307 0.00318446925464382 -0.0155095356884869 -513.926413570978 -500.733144104786 0.917818182377982
-513.095154936581 -496.603568103841 0.324134111404419 0.886657854683365 38 200 651 0.885861588196733 -0.018762714336414 0.00324406664303066 -0.0155186476933834 -512.215400762461 -499.022131296269 0.917911670408188
-512.583643141105 -496.092056308364 0.319146156311035 0.885409470612084 39 200 651 0.882560136613214 -0.0188400158432069 0.00333141031595668 -0.0155086055272503 -511.494977521189 -498.301708054997 0.918879277134008
-508.543703204012 -492.052116371272 0.324090957641602 0.911478047829625 40 200 651 0.870570988520667 -0.0186269176544879 0.00436032431780041 -0.0142665933366875 -507.871166760698 -494.677897294506 0.938199857395785
-496.980340283017 -480.488753450277 0.313557147979736 0.928417542592266 41 200 651 0.858727639272778 -0.0182770623269977 0.00555065591894995 -0.0127264064080478 -496.514440563806 -483.321171097614 0.947613032771811
-485.263178690044 -468.771591857304 0.34009313583374 0.936691891178818 42 200 651 0.850239091951832 -0.017955458507602 0.00645020167677895 -0.0115052568308231 -484.812891746842 -471.61962228065 0.95043084503762
-476.010556106004 -459.518969273264 0.333080053329468 0.941651454852993 43 200 651 0.84123025307157 -0.017637279334175 0.00694146883961418 -0.0106958104945609 -475.760222631429 -462.566953165236 0.950403097471101
-471.646012737423 -455.154425904683 0.325132131576538 0.946654974507038 44 200 651 0.83193960859717 -0.0174621826409178 0.00760183074104458 -0.00986035189987325 -471.48711420776 -458.293844741568 0.952554839142599
-465.382780923657 -448.891194090917 0.348067998886108 0.948564005837972 45 200 651 0.821742858281603 -0.0172259095987319 0.00764363026721572 -0.00958227933151615 -465.514452524083 -452.321183057891 0.951569288217911
-458.508121023982 -442.016534191242 0.347748994827271 0.949024204925933 46 200 651 0.814604421699288 -0.017002992391525 0.00748882579288819 -0.00951416659863685 -458.883042940017 -445.689773473825 0.949439178601097
-452.78329834289 -436.29171151015 0.361037015914917 0.948687431396722 47 200 651 0.806572463365382 -0.0168310472065602 0.00726558828335601 -0.0095654589232042 -453.337132997028 -440.143863530836 0.947265365054434
-447.009498420784 -430.517911588044 0.369014978408813 0.948131114013007 48 200 651 0.798745048555701 -0.0166839746037723 0.0069909812987369 -0.00969299330503544 -447.74340410677 -434.550134640578 0.945272163858529
-441.360985180411 -424.869398347671 0.33610200881958 0.946391937210028 49 200 651 0.791051018949162 -0.0165405175233333 0.0065441539461543 -0.00999636357717899 -442.267635184192 -429.074365718 0.942149248050661
-438.360998135612 -421.869411302872 0.335636854171753 0.947204249902853 50 200 651 0.783983241128845 -0.0164016282723985 0.00626562908340813 -0.0101359991889904 -439.514749232674 -426.321479766482 0.942481151006039
-587.685884445552 -571.194297612812 0.313163042068481 0.371978521649244 2 200 701 0.97959238648984 -0.014663014804669 -0.00280841978396099 -0.01747143458863 -588.983144764569 -575.789875298377 0.370164782088952
-604.202405470444 -587.710818637703 0.301980018615723 0.498009586174442 3 200 701 0.972486877694182 -0.0200235536843184 0.00249282331426558 -0.0175307303700528 -605.514844838704 -592.321575372512 0.496098067378205
-612.229839724937 -595.738252892197 0.321175098419189 0.566977233791234 4 200 701 0.976171228739909 -0.0194499345092552 0.00202418584171607 -0.0174257486675392 -613.699111971396 -600.505842505204 0.565246729070482
-612.470636957091 -595.979050124351 0.305150032043457 0.591708661623664 5 200 701 0.974701453012426 -0.0188508515392234 0.00144766402466815 -0.0174031875145552 -614.169659321723 -600.976389855531 0.59079946440581
-618.396643608748 -601.905056776008 0.288181781768799 0.629013666985348 6 200 701 0.973358825523903 -0.0180884394561182 0.000682951911741489 -0.0174054875443767 -620.312335628137 -607.119066161945 0.628644068603595
-621.446263020626 -604.954676187886 0.280967950820923 0.65160397820126 7 200 701 0.971135566771268 -0.0183224379623131 0.000916400738758878 -0.0174060372235542 -623.264262591663 -610.070993125471 0.650749296331261
-619.717540968723 -603.225954135983 0.279220104217529 0.657649120437905 8 200 701 0.967123942734286 -0.0181960774266195 0.000709235942757958 -0.0174868414838615 -621.598053068378 -608.404783602186 0.657070532792576
-621.363612222871 -604.872025390131 0.283288955688477 0.674022911629548 9 200 701 0.965300528235992 -0.0171826541962227 -0.000365915934037758 -0.0175485701302605 -623.32918247532 -610.135913009128 0.674043016544539
-620.723313097832 -604.231726265092 0.300193071365356 0.676692022443355 10 200 701 0.964505524335722 -0.0166397163378773 -0.000919174111516853 -0.0175588904493941 -622.488828546832 -609.29555908064 0.676568421571846
-621.693388421301 -605.201801588561 0.297239065170288 0.689937743245622 11 200 701 0.963611001661324 -0.0167705018563578 -0.000777245439071809 -0.0175477472954296 -623.510686869781 -610.317417403589 0.689972512524903
-619.778242996111 -603.28665616337 0.302152872085571 0.687374254436004 12 200 701 0.963424552259661 -0.0166171146334805 -0.000926954849949525 -0.01754406948343 -621.491012609513 -608.297743143321 0.687454204956875
-623.272004681425 -606.780417848685 0.298206090927124 0.705640998873704 13 200 701 0.963375308085742 -0.0168998201749255 -0.000629330549274332 -0.0175291507241999 -625.126572268113 -611.933302801921 0.705825246137755
-623.387515014442 -606.895928181702 0.30219292640686 0.708217341572174 14 200 701 0.964147010159322 -0.0167979405427346 -0.000710555444907814 -0.0175084959876425 -625.187966726432 -611.99469726024 0.708672433089229
-622.261496560282 -605.769909727542 0.312201023101807 0.70593198578919 15 200 701 0.964450159650491 -0.0164236420488265 -0.00108641561865814 -0.0175100576674846 -623.76757359333 -610.574304127137 0.706663593296243
-622.603135174399 -606.111548341659 0.303187847137451 0.708932023286934 16 200 701 0.96440118304675 -0.0166111089552441 -0.000869818467119886 -0.017480927422364 -624.271220317695 -611.077950851502 0.709804563767668
-623.929649583343 -607.438062750603 0.294173955917358 0.711892656922356 17 200 701 0.964690215235748 -0.0164470794101023 -0.00105121864451104 -0.0174982980546133 -625.408572796587 -612.215303330395 0.712927070871848
-624.944463578391 -608.452876745651 0.299881935119629 0.716881055394321 18 200 701 0.965208860187149 -0.0165443757500128 -0.000912436778440242 -0.017456812528453 -626.534090149641 -613.340820683449 0.71813965027219
-626.194385889044 -609.702799056304 0.306180953979492 0.720465715781359 19 200 701 0.964381699742872 -0.0165320341389326 -0.000960173696037684 -0.0174922078349703 -627.736419884013 -614.543150417821 0.721453281528327
-629.15327008032 -612.661683247579 0.305186033248901 0.728808075022592 20 200 701 0.934447549218841 -0.0145741621431263 -0.00323635536490941 -0.0178105175080357 -625.824305682898 -612.631036216706 0.761787005366402
-636.811204613064 -620.319617780324 0.292185068130493 0.735658733825752 21 200 701 0.905102777131505 -0.0135966969101232 -0.00483265056164301 -0.0184293474717662 -627.489172288787 -614.295902822595 0.84545723453227
-630.766495481081 -614.274908648341 0.3021559715271 0.739644761802488 22 200 701 0.871953819811385 -0.0143812314569555 -0.00421592160231304 -0.0185971530592685 -624.058031751249 -610.864762285056 0.836878376608776
-628.525357371546 -612.033770538806 0.293923854827881 0.748278515702613 23 200 701 0.840237297225173 -0.0147406666967795 -0.00414417541323988 -0.0188848421100194 -622.364156820886 -609.170887354694 0.845020478505127
-626.800668735882 -610.309081903142 0.302220106124878 0.745617582200051 24 200 701 0.809887707420261 -0.0147819751863846 -0.00453680018455629 -0.0193187753709409 -619.899486076521 -606.706216610329 0.852225512088126
-624.313972752011 -607.822385919271 0.329085826873779 0.741999648056974 25 200 701 0.784456136933078 -0.0148820985589875 -0.00467747777329652 -0.019559576332284 -616.909578069769 -603.716308603577 0.858936567297553
-619.790589474938 -603.299002642198 0.351722002029419 0.746032720619452 26 200 701 0.753509472685116 -0.0150502224525537 -0.00491917204596301 -0.0199693944985167 -612.444679213005 -599.251409746813 0.856602774849934
-621.751125047268 -605.259538214528 0.335104942321777 0.747838173802483 27 200 701 0.727635336742508 -0.0149024942513611 -0.00578718607813708 -0.0206896803294982 -611.961259645044 -598.767990178851 0.873398716854518
-618.386602925962 -601.895016093221 0.297172069549561 0.739694007253972 28 200 701 0.705450985317481 -0.0150922076100248 -0.00560816579894692 -0.0207003734089717 -608.803349484316 -595.610080018124 0.867379877258731
-617.545008261852 -601.053421429112 0.298202991485596 0.729902414925458 29 200 701 0.684031824663045 -0.0150936269718754 -0.00589427900432973 -0.0209879059762052 -605.985443110245 -592.792173644053 0.874603859554667
-615.418717934897 -598.927131102157 0.301190137863159 0.744395225401724 30 200 701 0.661375459940333 -0.0153940390680504 -0.00570045003395428 -0.0210944891020046 -605.271516632499 -592.078247166307 0.871816411465632
-614.864812514664 -598.373225681924 0.312930107116699 0.75283397195851 31 200 701 0.641987830568211 -0.0155486798335145 -0.00565047716824378 -0.0211991570017583 -605.54916822865 -592.355898762458 0.874354480882573
-611.172799744854 -594.681212912114 0.363028049468994 0.737310503421276 32 200 701 0.624304023196745 -0.015713656441061 -0.00516486291271966 -0.0208785193537807 -602.93513953663 -589.741870070438 0.863599900013509
-605.834084706497 -589.342497873757 0.303189039230347 0.737782848856335 33 200 701 0.602659290505293 -0.0159940754958075 -0.00462358931550422 -0.0206176648113117 -599.697341384786 -586.504071918594 0.847512397997291
-606.046927427185 -589.555340594444 0.297881126403809 0.740817384831562 34 200 701 0.586355935694439 -0.0159910798581824 -0.00489857159931165 -0.020889651457494 -599.440944941601 -586.247675475409 0.854392462651896
-607.4472375458 -590.955650713059 0.299695014953613 0.732666618990984 35 200 701 0.570572442208781 -0.0159215457951246 -0.00532438221277851 -0.0212459280079032 -599.227898080147 -586.034628613955 0.86051228846375
-607.290339177778 -590.798752345038 0.313107013702393 0.736091690967632 36 200 701 0.552284559434939 -0.016024645158868 -0.00525577722322133 -0.0212804223820893 -599.772111917878 -586.578842451686 0.858703732323955
-607.947998314186 -591.456411481446 0.288419961929321 0.731290286475641 37 200 701 0.536707569809192 -0.0160569954315137 -0.00529266796496452 -0.0213496633964782 -600.214239525277 -587.020970059085 0.860017519404093
-605.312557511092 -588.820970678352 0.308202028274536 0.727591962522339 38 200 701 0.519020514621542 -0.0161544197481959 -0.00513133680804675 -0.0212857565562427 -597.861900403722 -584.66863093753 0.856078776312049
-604.681339065177 -588.189752232437 0.313183069229126 0.726412957295132 39 200 701 0.500431430190594 -0.0161923241677286 -0.00523575073284786 -0.0214280749005765 -596.994391947863 -583.801122481671 0.859023610989835
-605.165024619037 -588.673437786297 0.305424928665161 0.747656613548239 40 200 701 0.486056029008902 -0.0162986782519047 -0.00526005222495248 -0.0215587304768571 -598.715419209786 -585.522149743594 0.864773775799682
-602.887218168555 -586.395631335815 0.315078020095825 0.758567216106171 41 200 701 0.471296389789881 -0.0164572851531251 -0.00474945319482273 -0.0212067383479479 -598.599221761988 -585.405952295796 0.859982400494589
-599.313803827612 -582.822216994872 0.30563497543335 0.754842148348576 42 200 701 0.454166003842192 -0.0165880266384349 -0.00433218744045514 -0.02092021407889 -596.084274205281 -582.891004739089 0.848501616614463
-594.455680272187 -577.964093439447 0.299789905548096 0.729348835833535 43 200 701 0.437477748298718 -0.0166823710206147 -0.00383249842238909 -0.0205148694430038 -591.798642813089 -578.605373346897 0.827517077302894
