"AIC" "BIC" "time" "rho" "knn" "obsSample" "seed" "moran"
-37.8435467951905 -8.15869049625822 0.461883068084717 0.66641377135894 22 200 101 0.567636278664167
-37.7785761692995 -8.09371987036717 0.455681800842285 0.668166282729409 23 200 101 0.556276624552201
-37.1213249281187 -7.4364686291864 0.454833984375 0.668615553602337 24 200 101 0.547470452974596
-36.0476006633881 -6.3627443644558 0.469750881195068 0.653386439942323 25 200 101 0.532843817042409
-34.999715327265 -5.3148590283327 0.46554708480835 0.654696078548067 26 200 101 0.518355927988958
-34.5629742931695 -4.87811799423718 0.445909976959229 0.639268173818777 27 200 101 0.50197301950463
-30.4187638185531 -0.733907519620821 0.478296995162964 0.6017645572222 28 200 101 0.486406824908343
-28.2849894893734 1.39986680955892 0.442426919937134 0.582472655537542 29 200 101 0.471286207085157
-24.5822287441826 5.10262755474972 0.473341226577759 0.554544573524351 30 200 101 0.457296159015684
-23.6721436002044 6.01271269872789 0.483338117599487 0.521290791799278 31 200 101 0.443936845307451
-22.2854119049998 7.39944439393253 0.482857942581177 0.524336660129032 32 200 101 0.432357459291363
-18.9282826445946 10.7565736543378 0.449671983718872 0.467903854811486 33 200 101 0.414523912234474
-16.962340041188 12.7225162577443 0.474725961685181 0.417683935478782 34 200 101 0.3988996339944
-14.346835158363 15.3380211405693 0.511013031005859 0.322623416293855 35 200 101 0.386620256339026
-13.4411793307012 16.2436769682311 0.549377918243408 0.256048746478281 36 200 101 0.366406778157083
-12.6598159934584 17.0250403054739 0.549278020858765 0.23004771133486 37 200 101 0.348847806745854
-12.4737180517377 17.2111382471946 0.484960079193115 0.189704803835899 38 200 101 0.332524059618266
-12.0770206196447 17.6078356792877 0.608795881271362 0.13594925683644 39 200 101 0.319835948741192
-11.2559311272592 18.4289251716731 0.502049922943115 0.0703761179225852 40 200 101 0.303998687710807
-10.9964726561581 18.6883836427743 0.591225147247314 0.0363232856955124 41 200 101 0.287522902645481
-10.6463826811851 19.0384736177472 0.598300218582153 -0.00623349708062395 42 200 101 0.272665742224274
-11.3186275422662 18.3662287566661 0.581876039505005 -0.11124692160664 43 200 101 0.25513350932265
-10.9774969158709 18.7073593830615 0.633606910705566 -0.11572618055851 44 200 101 0.238176619809239
-11.0004900937217 18.6843662052106 0.552721977233887 -0.175712158343034 45 200 101 0.222676166660172
-10.6820131579737 19.0028431409586 0.5799560546875 -0.19777349797696 46 200 101 0.209102462498763
-11.0089169136591 18.6759393852732 0.558830976486206 -0.289547498878929 47 200 101 0.198430307838539
-11.3121501016731 18.3727061972592 0.658421039581299 -0.284884055369919 48 200 101 0.1832966848545
-9.99436305932107 19.6904932396112 0.592648983001709 -0.314799260429715 49 200 101 0.171648098739435
-9.41712594907526 20.2677303498571 0.659595966339111 -0.382100514814542 50 200 101 0.157788019910729
-500.404394354951 -470.719538056018 0.505645990371704 0.603943090561155 2 200 151 0.685442224731907
-510.241789390313 -480.556933091381 0.400144815444946 0.688029148906674 3 200 151 0.670500650990431
-517.803691853009 -488.118835554076 0.534813165664673 0.715394040587097 4 200 151 0.655634987140336
-519.926772383111 -490.241916084179 0.440310955047607 0.75698746788377 5 200 151 0.6364599703371
-520.825184199594 -491.140327900661 0.464011907577515 0.789131841201643 6 200 151 0.626638382470274
-528.263247250198 -498.578390951265 0.505670070648193 0.821160241812026 7 200 151 0.614211099517329
-528.17780786589 -498.492951566958 0.428203821182251 0.84530776681774 8 200 151 0.597513157175793
-528.297165203273 -498.612308904341 0.430444002151489 0.869376483362286 9 200 151 0.590665742607915
-532.808826050878 -503.123969751946 0.467387914657593 0.885103449043355 10 200 151 0.584835247197548
-534.554049077902 -504.86919277897 0.460637092590332 0.89384312443627 11 200 151 0.581826122652064
-534.258363217856 -504.573506918924 0.425074100494385 0.909239333483703 12 200 151 0.570140184746724
-533.949557174681 -504.264700875749 0.454472064971924 0.917328291302276 13 200 151 0.560950776116532
-525.192725314868 -495.507869015935 0.503551006317139 0.916395185123729 14 200 151 0.548573006246525
-521.495344441918 -491.810488142986 0.490910053253174 0.921823464712609 15 200 151 0.535904451934946
-514.760661657106 -485.075805358174 0.475876092910767 0.921261556692604 16 200 151 0.532054987563729
-507.287654875976 -477.602798577044 0.523574829101562 0.91838705421085 17 200 151 0.524213716078503
-500.337602901557 -470.652746602625 0.495745182037354 0.916673020353442 18 200 151 0.511198936875123
-496.331757642996 -466.646901344064 0.475383996963501 0.917900925531195 19 200 151 0.500726067548386
-491.220632286538 -461.535775987606 0.476757049560547 0.914409410706477 20 200 151 0.488404502916236
-485.071657337306 -455.386801038374 0.455720901489258 0.910070789409972 21 200 151 0.478016302769775
-474.947859801611 -445.263003502678 0.447187900543213 0.897918951997065 22 200 151 0.46661501465368
-473.642761030193 -443.957904731261 0.494891166687012 0.898206510054612 23 200 151 0.456007619797578
-473.466428530821 -443.781572231888 0.465464115142822 0.9034735093737 24 200 151 0.445216737908439
-464.293776064405 -434.608919765473 0.484815120697021 0.894575355714645 25 200 151 0.43198062207316
-462.397842882593 -432.71298658366 0.537735939025879 0.896777299780928 26 200 151 0.414107993113681
-455.982442386281 -426.297586087349 0.516340017318726 0.889070243740157 27 200 151 0.396446094637332
-451.193056673426 -421.508200374494 0.497041940689087 0.883257418316072 28 200 151 0.379488215292033
-445.744939205319 -416.060082906386 0.521545886993408 0.87474153603764 29 200 151 0.360226995301361
-440.937644598758 -411.252788299826 0.500980138778687 0.868630343748816 30 200 151 0.347177516584238
-438.250758565462 -408.565902266529 0.490689039230347 0.864528820640564 31 200 151 0.339246709786783
-431.43935631543 -401.754500016497 0.546529054641724 0.841599457114991 32 200 151 0.325920242826465
-423.014780698758 -393.329924399826 0.522974967956543 0.803851701040066 33 200 151 0.312913673574064
-420.631895854443 -390.94703955551 0.498554944992065 0.802246280468416 34 200 151 0.302002553675384
-417.272362400009 -387.587506101076 0.522157907485962 0.785686131296341 35 200 151 0.286061616568084
-414.100984475308 -384.416128176376 0.529502868652344 0.768590636374391 36 200 151 0.27067929727356
-411.357371932146 -381.672515633214 0.536175966262817 0.752138928722145 37 200 151 0.263615400340896
-409.058752747692 -379.37389644876 0.635356903076172 0.738868382768914 38 200 151 0.25174205753269
-407.001755114307 -377.316898815375 0.591398000717163 0.72378306185 39 200 151 0.239724030093233
-404.773984786524 -375.089128487591 0.596943140029907 0.702741994626971 40 200 151 0.226253738333559
-404.085892391697 -374.401036092765 0.534074068069458 0.703453828669367 41 200 151 0.210957742762897
-403.25839958808 -373.573543289148 0.639178037643433 0.693866955403931 42 200 151 0.197755680230953
-402.251220329996 -372.566364031064 0.611350059509277 0.67762902073106 43 200 151 0.183374570353641
-401.89575319876 -372.210896899827 0.661736965179443 0.678696346934659 44 200 151 0.169411089944107
-400.605971253141 -370.921114954209 0.579689025878906 0.639609905714803 45 200 151 0.15938376759484
-399.896199665193 -370.211343366261 0.601093053817749 0.613600973876812 46 200 151 0.14626072681209
-399.482478835145 -369.797622536213 0.741341114044189 0.596162128169999 47 200 151 0.138399751990608
-398.825972128482 -369.14111582955 0.701625108718872 0.56690237134992 48 200 151 0.128663677162635
-398.871634355906 -369.186778056974 0.829125881195068 0.567914658011851 49 200 151 0.116932477745033
-398.505921262227 -368.821064963295 0.538305997848511 0.542925105346585 50 200 151 0.11177058354694
-121.805556164314 -92.120699865382 0.511039018630981 0.556848866082184 2 200 201 0.712516275222129
-114.775777086543 -85.0909207876111 0.476281881332397 0.577306656641463 3 200 201 0.687966869051445
-105.352507035511 -75.6676507365789 0.448721885681152 0.591077218233046 4 200 201 0.668529332553219
-103.263800727213 -73.5789444282807 0.633019924163818 0.664402962599466 5 200 201 0.638357965006326
-97.1601168065392 -67.4752605076069 0.582149982452393 0.660658870235628 6 200 201 0.604477539660906
-95.6072132236565 -65.9223569247241 0.751810789108276 0.680402653227172 7 200 201 0.58678854919104
-92.584036520335 -62.8991802214026 0.757190942764282 0.687972941177238 8 200 201 0.570875346305781
-92.466592726967 -62.7817364280347 0.671508073806763 0.720544979050151 9 200 201 0.541365906459179
-84.6929796512882 -55.0081233523558 0.665083169937134 0.672414565242763 10 200 201 0.520697428160214
-85.1233612071562 -55.4385049082238 0.567940950393677 0.704136644185096 11 200 201 0.504502315590069
-80.3595091346073 -50.674652835675 0.591532945632935 0.689288442542507 12 200 201 0.49119655819682
-78.9369418474586 -49.2520855485263 0.510337829589844 0.695233282323807 13 200 201 0.478442997613684
-75.6963171969742 -46.0114608980419 0.506050825119019 0.693771661348416 14 200 201 0.468424116960657
-73.5442535876063 -43.859397288674 0.50865912437439 0.685658355036548 15 200 201 0.456405294700492
-71.7615169569111 -42.0766606579788 0.558244943618774 0.676659457956933 16 200 201 0.443766269909623
-70.0866280875263 -40.401771788594 0.518968105316162 0.667734057987056 17 200 201 0.428259913395708
-68.2946667614567 -38.6098104625244 0.503503084182739 0.649112842363001 18 200 201 0.413591442334173
-67.1351531261073 -37.450296827175 0.55777382850647 0.648111789079185 19 200 201 0.399771048320862
-65.3869413847139 -35.7020850857816 0.517261981964111 0.626868031395532 20 200 201 0.385952746752502
-65.1844908316606 -35.4996345327283 0.527359008789062 0.619191570715541 21 200 201 0.375126569422048
-62.542371884584 -32.8575155856517 0.513859987258911 0.57479452157958 22 200 201 0.366426718521468
-62.9587964204879 -33.2739401215556 0.475778818130493 0.567593323134094 23 200 201 0.357487489864792
-62.2943208718451 -32.6094645729128 0.451892137527466 0.52581465026213 24 200 201 0.3415298764857
-62.5836106052049 -32.8987543062725 0.47078800201416 0.525645031803339 25 200 201 0.328224493519357
-63.5740133641423 -33.88915706521 0.444918870925903 0.528457120648935 26 200 201 0.313755911679011
-63.6409559389173 -33.9560996399849 0.453644990921021 0.550029657555779 27 200 201 0.301261647966031
-62.8408347116778 -33.1559784127455 0.475682973861694 0.535163239146298 28 200 201 0.289910123607744
-63.0545803237493 -33.369724024817 0.503076791763306 0.542632886708781 29 200 201 0.280546492198812
-63.3775520387968 -33.6926957398644 0.459779024124146 0.529811081212233 30 200 201 0.269701262343368
-61.6243200032041 -31.9394637042718 0.501595973968506 0.504340219589038 31 200 201 0.259580229372725
-62.8716575241172 -33.1868012251849 0.47516393661499 0.507868017517766 32 200 201 0.245770132570777
-63.4632500294009 -33.7783937304686 0.494160175323486 0.495166537343862 33 200 201 0.237748823584188
-63.8389296653402 -34.1540733664079 0.461750030517578 0.500891560221574 34 200 201 0.229847629239551
-62.701167797065 -33.0163114981326 0.600615978240967 0.486421495038459 35 200 201 0.223489369138583
-62.7340717597089 -33.0492154607766 0.577970027923584 0.432485827575504 36 200 201 0.218168095125071
-62.0500253778297 -32.3651690788974 0.57587194442749 0.423309806185643 37 200 201 0.211138355365991
-61.7951712988079 -32.1103149998756 0.512727975845337 0.381455780058591 38 200 201 0.206554063150062
-62.7437077181834 -33.058851419251 0.596133947372437 0.350684882751613 39 200 201 0.203486064417041
-62.4165791436232 -32.7317228446909 0.577272891998291 0.314509652751769 40 200 201 0.199223491834244
-61.935456768451 -32.2506004695187 0.530985832214355 0.285414805274286 41 200 201 0.195859632810924
-62.5575207667988 -32.8726644678665 0.636107921600342 0.27677637104256 42 200 201 0.191394077246409
-63.2898734836661 -33.6050171847338 0.583808898925781 0.262344115408152 43 200 201 0.189636118659749
-65.0459040595149 -35.3610477605826 0.785595893859863 0.197554944178715 44 200 201 0.185345630323737
-65.2397552754202 -35.5548989764879 0.635001182556152 0.221275500525287 45 200 201 0.180484424999855
-64.7395707808418 -35.0547144819095 0.480027914047241 0.180259669116437 46 200 201 0.17678164212092
-65.2515612754341 -35.5667049765018 0.50922703742981 0.122602342595901 47 200 201 0.173687081711918
-66.5923395692474 -36.907483270315 0.506359100341797 0.0889130414181446 48 200 201 0.170728000435219
-68.3905632752504 -38.705706976318 0.524833917617798 0.0214989318328562 49 200 201 0.166402428439341
-69.7493603606504 -40.0645040617181 0.485282897949219 -0.0762643293611654 50 200 201 0.163629190955309
-188.471279913216 -158.786423614283 0.404856204986572 0.393552969838072 2 200 251 0.576123638926836
-190.922418780993 -161.237562482061 0.395975112915039 0.457746858945207 3 200 251 0.566577748644555
-193.117859885279 -163.433003586346 0.387789964675903 0.487673436609763 4 200 251 0.567351507365295
-192.804414461377 -163.119558162445 0.430413961410522 0.520977925460512 5 200 251 0.564033280449851
-191.056480638437 -161.371624339505 0.413923978805542 0.501033894970875 6 200 251 0.550136947590461
-193.415396319728 -163.730540020796 0.404836893081665 0.552685976573345 7 200 251 0.547505422990554
-199.334464134373 -169.649607835441 0.403446912765503 0.60169364804171 8 200 251 0.542845960469578
-202.224765531273 -172.539909232341 0.421692132949829 0.61803612175037 9 200 251 0.539119660341679
-204.579732670193 -174.894876371261 0.459244966506958 0.635181030043466 10 200 251 0.529702522967636
-206.011349425784 -176.326493126852 0.432199001312256 0.676195368488804 11 200 251 0.524241437768164
-211.080908365013 -181.39605206608 0.449876070022583 0.688563391930626 12 200 251 0.518882095288529
-211.568278682431 -181.883422383499 0.491434097290039 0.729743344728459 13 200 251 0.511878103190159
-211.845288132742 -182.160431833809 0.483397006988525 0.738104059579672 14 200 251 0.504389723742647
-212.013827512984 -182.328971214051 0.464648008346558 0.751459898538961 15 200 251 0.499908762469529
-207.310511446802 -177.62565514787 0.434608936309814 0.752641733652782 16 200 251 0.486415227594027
-205.109610409565 -175.424754110632 0.462428092956543 0.765203371437048 17 200 251 0.479087754594242
-203.553387060538 -173.868530761606 0.445205926895142 0.777589420659044 18 200 251 0.468014539349468
-201.170748442457 -171.485892143524 0.448260068893433 0.780736162808861 19 200 251 0.463163227422838
-200.831771473179 -171.146915174247 0.477293014526367 0.783192456466889 20 200 251 0.454696170207613
-198.158785044854 -168.473928745921 0.442199945449829 0.785891201254189 21 200 251 0.443313612022604
-195.546094686485 -165.861238387552 0.439896821975708 0.78489305380973 22 200 251 0.431919601899044
-192.257382995179 -162.572526696247 0.505981206893921 0.77139278450978 23 200 251 0.429483228929035
-189.254836663346 -159.569980364414 0.458512783050537 0.727287852570506 24 200 251 0.417449004498224
-188.769781276905 -159.084924977972 0.436869144439697 0.71978055816173 25 200 251 0.410501796449967
-187.587434179404 -157.902577880472 0.451604843139648 0.685518967258344 26 200 251 0.396441921670987
-188.541485214385 -158.856628915453 0.420110940933228 0.64552402161926 27 200 251 0.383659708665713
-189.553419314252 -159.86856301532 0.473012924194336 0.637297536200802 28 200 251 0.372205933548119
-190.084960424868 -160.400104125936 0.462373971939087 0.61131977597978 29 200 251 0.357820385899491
-192.93195140657 -163.247095107638 0.450706005096436 0.551495720170533 30 200 251 0.34253458967868
-189.68947919332 -160.004622894388 0.42980694770813 0.58542578522688 31 200 251 0.32768529642093
-188.258957710296 -158.574101411364 0.456089019775391 0.603521254662713 32 200 251 0.317548898763608
-188.359352517383 -158.674496218451 0.455744981765747 0.580714294399082 33 200 251 0.30528813563467
-191.721450616145 -162.036594317213 0.544954061508179 0.504671868100396 34 200 251 0.296121288394069
-192.665832909238 -162.980976610306 0.496253967285156 0.472590356444905 35 200 251 0.286323020266245
-193.479764770252 -163.79490847132 0.487707853317261 0.430298189334571 36 200 251 0.27436500996386
-194.272050935445 -164.587194636513 0.472781896591187 0.397787612561239 37 200 251 0.263790508186417
-191.358073965073 -161.673217666141 0.483530044555664 0.439060975556072 38 200 251 0.255774213064499
-192.29387480856 -162.609018509628 0.487651824951172 0.400472339498765 39 200 251 0.249967248485223
-193.205401548183 -163.520545249251 0.526325941085815 0.37129461558658 40 200 251 0.242483669394678
-194.073015528206 -164.388159229274 0.50666618347168 0.372500079042882 41 200 251 0.231849891022374
-192.21633718971 -162.531480890778 0.516393184661865 0.373021291117511 42 200 251 0.223077307268296
-188.880806218206 -159.195949919274 0.486762046813965 0.419290797427917 43 200 251 0.213118964102292
-189.085293963856 -159.400437664923 0.618174076080322 0.418780834577417 44 200 251 0.201601622267458
-187.799866505787 -158.115010206855 0.518669128417969 0.413010447073257 45 200 251 0.193706444854879
-190.749667545624 -161.064811246691 0.482020139694214 0.40678090912998 46 200 251 0.18373644586478
-194.065587892519 -164.380731593587 0.493134021759033 0.369868887006697 47 200 251 0.175396500698755
-196.370236395772 -166.68538009684 0.497025012969971 0.29607861427369 48 200 251 0.168348301225304
-192.88325266378 -163.198396364848 0.544626951217651 0.287560080318396 49 200 251 0.161925833794893
-192.426854542186 -162.741998243253 0.524595022201538 0.217518826892758 50 200 251 0.151154875750811
-467.140019415392 -437.45516311646 0.461312055587769 0.637091292091159 2 200 301 0.711331641580835
-476.487728374186 -446.802872075254 0.399982213973999 0.713272469424417 3 200 301 0.723435003588317
