"AIC" "BIC" "time" "rho" "knn" "obsSample" "seed" "moran"
-654.852579025476 -635.062674826188 0.346072912216187 0.572742855311912 7 200 101 0.999546169846225
-652.510128368261 -632.720224168973 0.344075202941895 0.570604474396283 8 200 101 0.999647415703704
-653.348007482336 -633.558103283047 0.323354005813599 0.585536411043734 9 200 101 0.999473381671694
-651.201404710767 -631.411500511479 0.407912015914917 0.575216651349365 10 200 101 0.999204350288383
-651.683669876278 -631.89376567699 0.354065179824829 0.586497559318926 11 200 101 0.999184434702852
-648.550823942941 -628.760919743652 0.321179866790771 0.570026668582053 12 200 101 0.999289020929138
-647.865608283853 -628.075704084565 0.3231360912323 0.572760686461387 13 200 101 0.99950773280931
-648.401203194629 -628.611298995341 0.368016004562378 0.582890256167942 14 200 101 0.999212759391615
-648.785634821106 -628.995730621818 0.328120946884155 0.592360804456431 15 200 101 0.999059634127947
-649.467845507573 -629.677941308285 0.375025987625122 0.605219750640766 16 200 101 0.99887310731154
-650.093348650127 -630.303444450839 0.348540067672729 0.618654348573215 17 200 101 0.998783615905872
-649.864541524975 -630.074637325687 0.345569849014282 0.620539951260886 18 200 101 0.998717330092625
-650.043728889327 -630.253824690039 0.371007919311523 0.626278246391929 19 200 101 0.998525204314024
-650.381535198663 -630.591630999375 0.320513010025024 0.629209832658914 20 200 101 0.998325848019482
-651.201094607625 -631.411190408337 0.326458930969238 0.633893346083857 21 200 101 0.998260189154296
-651.178550451533 -631.388646252245 0.332926034927368 0.633287586408924 22 200 101 0.998037701439208
-650.803144240086 -631.013240040797 0.317246913909912 0.630768355371533 23 200 101 0.99802892527364
-651.017515853604 -631.227611654316 0.306159973144531 0.63290513695155 24 200 101 0.997938827245522
-648.905635437689 -625.817413871852 0.338096857070923 0.666155327552268 25 200 101 0.950236736977744
-647.527040180511 -624.438818614675 0.341511964797974 0.693575064722226 26 200 101 0.909216658323868
-647.769797899941 -624.681576334105 0.332138061523438 0.725471014709833 27 200 101 0.873052149466237
-649.442856798194 -626.354635232357 0.352097034454346 0.747130238443191 28 200 101 0.839801201987913
-647.943727108434 -624.855505542598 0.309171915054321 0.750367595807052 29 200 101 0.809326915899752
-646.433077433939 -623.344855868103 0.32213306427002 0.749933449224607 30 200 101 0.778313529701953
-642.595462243237 -619.5072406774 0.356049060821533 0.726801348141881 31 200 101 0.751635119574731
-641.944932659831 -618.856711093994 0.374003171920776 0.741815851614817 32 200 101 0.724339738121334
-640.244924171808 -617.156702605972 0.40391993522644 0.738962147347281 33 200 101 0.698934223258283
-639.675272374663 -616.587050808827 0.370043039321899 0.745227675024695 34 200 101 0.674856075963415
-637.702254913389 -614.614033347553 0.402950048446655 0.727874592878643 35 200 101 0.652323667760785
-635.743464784755 -612.655243218918 0.354083061218262 0.709504242358359 36 200 101 0.631883410473784
-635.032917368562 -611.944695802726 0.361033916473389 0.700044243624691 37 200 101 0.612216314425672
-634.356371002905 -611.268149437069 0.346116065979004 0.697030089760073 38 200 101 0.592752608511941
-632.468645012424 -609.380423446588 0.362030982971191 0.683722698921597 39 200 101 0.574849357470753
-631.213678253143 -608.125456687307 0.360038995742798 0.676525328971158 40 200 101 0.557569993289371
-630.212129872862 -607.123908307026 0.365026950836182 0.668412752570387 41 200 101 0.539388055976022
-629.43087549565 -606.342653929813 0.39992094039917 0.657751129737704 42 200 101 0.524701880482596
-627.158443260028 -604.070221694191 0.394951105117798 0.614721196746234 43 200 101 0.50777612666258
-626.656689473226 -603.568467907389 0.388959169387817 0.603957938924788 44 200 101 0.492862738209986
-626.137737590452 -603.049516024616 0.366167068481445 0.594931932531305 45 200 101 0.479414615146991
-625.135612443313 -602.047390877477 0.444988012313843 0.568681139803816 46 200 101 0.466854140369825
-624.463875275021 -601.375653709185 0.43127703666687 0.553301436355737 47 200 101 0.453457880491156
-623.385159981231 -600.296938415395 0.459602832794189 0.522485754259022 48 200 101 0.440225238730952
-623.122889828202 -600.034668262365 0.39494800567627 0.508189184781834 49 200 101 0.428572482165065
-622.307109039181 -599.218887473344 0.360063791275024 0.464260166025378 50 200 101 0.413715073415037
-579.135303864775 -556.047082298939 0.332113027572632 0.688619513658119 2 200 151 0.969601925098152
-611.699149069399 -588.610927503562 0.306180953979492 0.756907241238144 3 200 151 0.972477982967652
-620.823787582202 -597.735566016366 0.325132846832275 0.794272045103584 4 200 151 0.977617078745707
-631.319218591216 -608.23099702538 0.326128959655762 0.821009498161254 5 200 151 0.969541317926002
-639.929459005869 -616.841237440033 0.319149017333984 0.835856172140901 6 200 151 0.967660324588414
-648.78913417858 -625.700912612743 0.331112861633301 0.848644779826998 7 200 151 0.963696088338128
-649.184178411179 -626.095956845343 0.32608699798584 0.852888341995797 8 200 151 0.95897128216299
-652.808999302488 -629.720777736652 0.355084896087646 0.865121238750162 9 200 151 0.953657714839376
-650.539197337199 -627.450975771363 0.308202028274536 0.86802930823619 10 200 151 0.954546633308234
-655.241558365695 -632.153336799858 0.380025863647461 0.876192610116912 11 200 151 0.95234624643854
-655.476730839505 -632.388509273668 0.423868894577026 0.876884745646001 12 200 151 0.95215609903803
-655.612980576222 -632.524759010386 0.409904003143311 0.879175415736467 13 200 151 0.955402161193766
-657.2648801493 -634.176658583463 0.374997854232788 0.883409221997123 14 200 151 0.953617900500115
-657.042237956606 -633.954016390769 0.370013952255249 0.883737186419334 15 200 151 0.95032440584469
-654.947195311547 -631.858973745711 0.384996891021729 0.88151335792892 16 200 151 0.947922836555803
-652.908052467023 -629.819830901187 0.380981922149658 0.881896619428336 17 200 151 0.942567669410642
-651.575012600964 -628.486791035128 0.355026006698608 0.882992282036786 18 200 151 0.929610199375144
-649.118426927377 -626.030205361541 0.370031833648682 0.88300203960333 19 200 151 0.919627659260168
-649.924859089186 -626.836637523349 0.415891170501709 0.884307887128668 20 200 151 0.913629890931107
-649.50004870121 -626.411827135374 0.413893938064575 0.883456687096879 21 200 151 0.907764689134141
-649.164539519703 -626.076317953867 0.427173137664795 0.884068862106673 22 200 151 0.895273581777024
-647.507705663639 -624.419484097802 0.426409006118774 0.883507358207625 23 200 151 0.883386967758571
-645.548651060052 -622.460429494215 0.383424997329712 0.883277577359798 24 200 151 0.877133309559289
-631.438898001831 -608.350676435995 0.420430898666382 0.907653729899512 25 200 151 0.813545381433784
-619.892519945966 -596.804298380129 0.41952919960022 0.922842745784386 26 200 151 0.753682735891504
-614.75870421204 -591.670482646204 0.387648820877075 0.932631221154209 27 200 151 0.698012509013341
-606.230981941596 -583.14276037576 0.462521076202393 0.935709860562802 28 200 151 0.643138181552113
-612.469884192152 -589.381662626316 0.405953168869019 0.94689027309677 29 200 151 0.583143723880846
-602.466458118115 -579.378236552279 0.436064958572388 0.947256077333834 30 200 151 0.531686322609902
-592.085235665137 -568.9970140993 0.42651104927063 0.946329415664421 31 200 151 0.484874684328951
-580.754126503071 -557.665904937235 0.45079517364502 0.943799293620276 32 200 151 0.441232453128646
-575.240632806974 -552.152411241138 0.470071077346802 0.943379928234824 33 200 151 0.40172219970344
-571.084928715625 -547.996707149789 0.394967079162598 0.944857410383034 34 200 151 0.363564580862946
-565.405199128463 -542.316977562626 0.385969877243042 0.944841194515858 35 200 151 0.331288212113083
-557.466003641395 -534.377782075559 0.410900831222534 0.942023981197375 36 200 151 0.302128528638713
-546.807185956358 -523.718964390522 0.467750072479248 0.936606423880848 37 200 151 0.281620175410506
-539.52099465473 -516.432773088894 0.541549921035767 0.931061389114425 38 200 151 0.260555716220899
-533.230389521911 -510.142167956075 0.577456951141357 0.927031517534373 39 200 151 0.240659331848397
-527.088742552633 -504.000520986797 0.544548034667969 0.92083532875426 40 200 151 0.222785125377118
-522.670301024436 -499.5820794586 0.43782901763916 0.916967112886462 41 200 151 0.207808219464786
-518.727740828687 -495.639519262851 0.579452037811279 0.913210777932417 42 200 151 0.194069741094477
-515.376518079704 -492.288296513868 0.568481922149658 0.909198758831786 43 200 151 0.182759198008677
-512.833128565878 -489.744907000042 0.507642984390259 0.904324470764873 44 200 151 0.174324312182407
-509.973561948901 -486.885340383064 0.548549175262451 0.8987008556149 45 200 151 0.168525365434073
-507.77806966414 -484.689848098304 0.467749118804932 0.89494920935965 46 200 151 0.164429275561127
-505.927441567118 -482.839220001281 0.489691019058228 0.891385073248807 47 200 151 0.160959084651564
-503.982852210774 -480.894630644938 0.503652811050415 0.883933353087954 48 200 151 0.158871664710906
-503.000009019261 -479.911787453425 0.483707189559937 0.878957814778091 49 200 151 0.158968503242435
-500.740107781679 -477.651886215843 0.516129970550537 0.876600055990699 50 200 151 0.151512016357937
-584.334898321163 -564.544994121875 0.439061880111694 0.303769252962358 2 200 201 0.996888580156193
-586.530040319215 -566.740136119927 0.399193048477173 0.365677111633065 3 200 201 0.997042510009472
-597.727787485779 -577.937883286491 0.446624994277954 0.469578898209553 4 200 201 0.9975243121444
-603.960833287053 -584.170929087765 0.467493057250977 0.516089034329629 5 200 201 0.99777733976073
-609.809930550055 -590.020026350767 0.47014594078064 0.578022483301286 6 200 201 0.998123031893163
-611.680424681978 -591.890520482689 0.411978960037231 0.615173182182285 7 200 201 0.998757877574725
-612.624632435536 -592.834728236248 0.48670506477356 0.63734837623408 8 200 201 0.998555979343012
-610.898579273131 -591.108675073843 0.388819932937622 0.647916549344541 9 200 201 0.998543008457323
-608.260484134872 -588.470579935584 0.474066019058228 0.644529473333595 10 200 201 0.998170003742545
-608.364251202011 -588.574347002723 0.420371055603027 0.651279774326656 11 200 201 0.99805215075949
-607.760215768861 -587.970311569573 0.438031911849976 0.6575244222142 12 200 201 0.998296785910959
-609.184565222086 -589.394661022798 0.423250913619995 0.666427990833976 13 200 201 0.998244926281261
-608.333965635308 -588.54406143602 0.389971971511841 0.671749096818336 14 200 201 0.998186325742963
-608.956597223679 -589.166693024391 0.388753175735474 0.678353988879338 15 200 201 0.998057237630472
-609.602942912697 -589.813038713409 0.496567964553833 0.681923227278526 16 200 201 0.997781609432529
-610.211410315 -590.421506115712 0.375707149505615 0.689406969029322 17 200 201 0.997704084653173
-609.144900792009 -589.354996592721 0.390955924987793 0.683956111286274 18 200 201 0.997676858619973
-609.198903961031 -589.408999761743 0.397899150848389 0.688546855923322 19 200 201 0.997249303672755
-609.32356053074 -589.533656331452 0.41291618347168 0.690553133875101 20 200 201 0.997200109166408
-608.230562014171 -588.440657814883 0.413274049758911 0.685071081613374 21 200 201 0.99714481770305
-609.180470323367 -589.390566124078 0.411962032318115 0.692104989568176 22 200 201 0.997186889667734
-608.319352505751 -588.529448306463 0.408349990844727 0.687422182558801 23 200 201 0.997227138331385
-608.09366769413 -588.303763494842 0.464757204055786 0.686527868595031 24 200 201 0.997233820290603
-600.988066234197 -577.899844668361 0.505650043487549 0.701610181070543 25 200 201 0.92973834218038
-601.981655400912 -578.893433835076 0.486699819564819 0.729928722167661 26 200 201 0.871156561977066
-599.427830161161 -576.339608595324 0.470736980438232 0.726662893853595 27 200 201 0.819334864062997
-597.108717937174 -574.020496371338 0.495093107223511 0.718576670574775 28 200 201 0.772392671535487
-597.670329437749 -574.582107871912 0.421219110488892 0.724894397051965 29 200 201 0.72886371033221
-596.459117129178 -573.370895563341 0.450639009475708 0.716814727309535 30 200 201 0.686491814910619
-597.253116414513 -574.164894848676 0.451501131057739 0.715374015630085 31 200 201 0.648564338351213
-593.810590962865 -570.722369397028 0.451112985610962 0.728422929221434 32 200 201 0.615678847638965
-592.486802858337 -569.398581292501 0.436746120452881 0.753355923124561 33 200 201 0.585245849252218
-592.968479385987 -569.88025782015 0.485837936401367 0.771981496866211 34 200 201 0.55604586338308
-591.038855480032 -567.950633914196 0.495203971862793 0.764825377401076 35 200 201 0.532324612784095
-590.526249518094 -567.438027952258 0.498238086700439 0.758729224931945 36 200 201 0.508354378304867
-590.043355843916 -566.95513427808 0.462594032287598 0.757966199810287 37 200 201 0.486640028223196
-589.424774544604 -566.336552978767 0.485591888427734 0.767557050753508 38 200 201 0.466850448694596
-588.905966889688 -565.817745323851 0.513645172119141 0.759068179390514 39 200 201 0.447535416340658
-588.933102831641 -565.844881265805 0.4928879737854 0.759253268318609 40 200 201 0.429420369044148
-588.691238130144 -565.603016564307 0.480861902236938 0.755259115184454 41 200 201 0.412599632719784
-588.366014926177 -565.277793360341 0.491688013076782 0.756745304996395 42 200 201 0.396753288350377
-587.97881658908 -564.890595023244 0.506132841110229 0.757326693080344 43 200 201 0.381704696597393
-587.052797618635 -563.964576052799 0.558126926422119 0.747813575382782 44 200 201 0.367431453341484
-585.886809763535 -562.798588197698 0.541620016098022 0.715247710751104 45 200 201 0.35390031490588
-586.749363119936 -563.661141554099 0.531986951828003 0.719674140755517 46 200 201 0.340484520375258
-587.298084906086 -564.20986334025 0.633850812911987 0.700594704915552 47 200 201 0.328169894561233
-586.683038165242 -563.594816599405 0.583348989486694 0.682404283509977 48 200 201 0.315500918171088
-586.053192524553 -562.964970958717 0.562414169311523 0.666817420233737 49 200 201 0.302265899892928
-585.70723908376 -562.619017517923 0.515220880508423 0.657535266933321 50 200 201 0.296728515743288
-560.036759279942 -536.948537714106 0.443700075149536 0.720824112806916 2 200 251 0.970844016738986
-582.978191803575 -559.889970237739 0.377290010452271 0.769215145688002 3 200 251 0.966129399272172
-603.28575013916 -580.197528573324 0.417924880981445 0.802308977962657 4 200 251 0.963415538122032
-614.782491589887 -591.694270024051 0.401127815246582 0.828183503995562 5 200 251 0.962393383622412
-624.695087852903 -601.606866287067 0.391809940338135 0.849589677381897 6 200 251 0.959660831747317
-634.52319227096 -611.434970705124 0.39453911781311 0.858751033368277 7 200 251 0.955031786406911
-642.25039358897 -619.162172023134 0.388682126998901 0.87245898445334 8 200 251 0.954083781258606
-645.397803213813 -622.309581647977 0.41139817237854 0.877346307597714 9 200 251 0.950937047388734
-644.864721702057 -621.77650013622 0.451910972595215 0.881043904638144 10 200 251 0.94843512454312
-644.002765820088 -620.914544254252 0.428879022598267 0.883518541284093 11 200 251 0.945113335473787
-645.81710259328 -622.728881027444 0.43063497543335 0.887489454294754 12 200 251 0.94325562004123
-647.861033232299 -624.772811666462 0.44661808013916 0.890014679496601 13 200 251 0.943647122996758
-651.968893685253 -628.880672119417 0.417191028594971 0.892354063171641 14 200 251 0.944594728811021
-655.901061705539 -632.812840139703 0.446377992630005 0.891095808107812 15 200 251 0.938883915551791
-654.802400021092 -631.714178455256 0.415483951568604 0.89252759583525 16 200 251 0.93663138362415
-653.848953755961 -630.760732190124 0.400992870330811 0.889633180119237 17 200 251 0.930828075168766
-653.056468721457 -629.968247155621 0.441869974136353 0.888273662365793 18 200 251 0.928607824682884
-652.199308221825 -629.111086655988 0.422434091567993 0.885376547255779 19 200 251 0.923596727618011
-650.858660680376 -627.77043911454 0.387160778045654 0.880674018322495 20 200 251 0.921107702638036
-647.641651393316 -624.55342982748 0.394137144088745 0.876730950265299 21 200 251 0.919182361807483
-645.648376834514 -622.560155268678 0.480081796646118 0.875032977307913 22 200 251 0.910980394409175
-645.286103447102 -622.197881881265 0.464381217956543 0.873305546735979 23 200 251 0.905040095149696
-644.081471934811 -620.993250368975 0.403904914855957 0.870473334971113 24 200 251 0.899530259372721
-646.742600057236 -623.6543784914 0.482635021209717 0.909173093491875 25 200 251 0.864087552246946
-634.686284284761 -611.598062718924 0.479007005691528 0.930477304496853 26 200 251 0.830406024965029
-616.387935439327 -593.29971387349 0.486442089080811 0.939757223215363 27 200 251 0.802733235334674
-598.47512867333 -575.386907107494 0.480735063552856 0.94303555575487 28 200 251 0.778405246992193
-585.394111999953 -562.305890434117 0.479465007781982 0.944479555508837 29 200 251 0.756391927233964
-572.609710024567 -549.52148845873 0.488434791564941 0.94397782739944 30 200 251 0.735541984563183
-565.002487344212 -541.914265778376 0.461313009262085 0.944025725723401 31 200 251 0.71524276054357
-560.619852725029 -537.531631159193 0.488496065139771 0.945968552022272 32 200 251 0.694107945942859
-554.825204705349 -531.736983139512 0.506907939910889 0.945783298652163 33 200 251 0.676293414548866
-546.39498368044 -523.306762114604 0.479615926742554 0.943801147508686 34 200 251 0.659367881472618
-538.571365770041 -515.483144204205 0.481734037399292 0.941494551958075 35 200 251 0.643782319772308
-535.378369751732 -512.290148185895 0.522503137588501 0.941403989597946 36 200 251 0.631743452267608
-531.18233826511 -508.094116699274 0.524399042129517 0.940851602164065 37 200 251 0.621413169935713
-527.173847579127 -504.085626013291 0.55857515335083 0.940116978707513 38 200 251 0.611517990426909
-519.488082957076 -496.399861391239 0.456970930099487 0.936878141438987 39 200 251 0.604555730199797
-516.783666964385 -493.695445398549 0.547238111495972 0.936438943462005 40 200 251 0.595514913362342
-512.509800934242 -489.421579368406 0.607377052307129 0.935720374860346 41 200 251 0.58460162294174
-510.516558016364 -487.428336450528 0.613590955734253 0.936434080402625 42 200 251 0.575599061009082
-506.418665416729 -483.330443850893 0.549443006515503 0.935494884389641 43 200 251 0.567696003221827
-501.364854081094 -478.276632515258 0.566833019256592 0.934275237970962 44 200 251 0.559825363437582
-492.791848032625 -469.703626466789 0.494836091995239 0.930062091575505 45 200 251 0.551733559797637
-489.545457959737 -466.4572363939 0.515558958053589 0.929574700028294 46 200 251 0.543538739115025
-487.436344923029 -464.348123357193 0.473474979400635 0.93060247752254 47 200 251 0.536153413990198
-483.053231657862 -459.965010092026 0.494935989379883 0.92857636105845 48 200 251 0.529299363190099
-479.338567279508 -456.250345713671 0.499201059341431 0.926600166611858 49 200 251 0.524444555181422
-474.427180851962 -451.338959286126 0.565757989883423 0.932074833856825 50 200 251 0.495610391879201
-610.311338023104 -590.521433823816 0.514847993850708 0.291732811111408 2 200 301 0.999254622971286
-615.851429653066 -596.061525453778 0.467037916183472 0.373040417657828 3 200 301 0.998795544447867
-621.676296287771 -601.886392088483 0.39332389831543 0.446089776839715 4 200 301 0.999490482081826
-619.446801828029 -599.65689762874 0.439198017120361 0.445506876556379 5 200 301 0.999425995710377
-625.847509198036 -606.057604998748 0.420005083084106 0.508460986973507 6 200 301 0.999591306988295
-631.662346410783 -611.872442211495 0.412753105163574 0.563013938021492 7 200 301 0.999357007596121
