"AIC" "BIC" "time" "rho" "knn" "obsSample" "seed" "moran"
-187.93977545996 -158.254919161028 0.323177099227905 0.783195756427445 40 200 1 0.293623274988362
-186.847500496995 -157.162644198063 0.320146083831787 0.77855876070708 41 200 1 0.27342984744541
-186.389175228153 -156.704318929221 0.324134111404419 0.779178917293363 42 200 1 0.251560496803232
-184.804896119395 -155.120039820462 0.364991188049316 0.76621527163012 43 200 1 0.229581700626642
-184.195934834329 -154.511078535397 0.374034881591797 0.766639625187304 44 200 1 0.212271528968944
-183.334125515084 -153.649269216152 0.350100040435791 0.762808267123787 45 200 1 0.191450053535471
-182.93798669687 -153.253130397938 0.314177989959717 0.759506597708276 46 200 1 0.174581952633385
-182.717371399807 -153.032515100875 0.309175968170166 0.758737989729648 47 200 1 0.155772651198324
-182.942451999562 -153.25759570063 0.428854942321777 0.765537562077058 48 200 1 0.139801129368319
-182.283582398876 -152.598726099944 0.436857938766479 0.763906129326888 49 200 1 0.121382018430993
-181.603365460633 -151.9185091617 0.41289496421814 0.761039723545316 50 200 1 0.104718129139284
-493.248600226159 -463.563743927227 0.369014024734497 0.593435532264995 2 200 51 0.850014412296724
-530.837346770651 -501.152490471719 0.2982017993927 0.723134925791986 3 200 51 0.803842495039052
-530.631644637562 -500.94678833863 0.335304975509644 0.762932811571041 4 200 51 0.765641279615374
-543.103404349665 -513.418548050733 0.451793909072876 0.810661589137244 5 200 51 0.729472350844789
-541.26281771833 -511.577961419398 0.36801290512085 0.832934343980525 6 200 51 0.72146102784376
-542.736325605294 -513.051469306361 0.345038175582886 0.850353901159125 7 200 51 0.689537398176758
-547.088529414135 -517.403673115202 0.357004880905151 0.872462435184622 8 200 51 0.677908223892742
-544.068099761751 -514.383243462818 0.357076168060303 0.886231202200364 9 200 51 0.664491490821261
-534.214393582861 -504.529537283928 0.368973970413208 0.886696748704402 10 200 51 0.646260899758865
-524.689467876853 -495.004611577921 0.356044054031372 0.886976464264743 11 200 51 0.625445650040683
-520.788493651167 -491.103637352234 0.366533994674683 0.894539591362723 12 200 51 0.603689081903356
-516.342692846545 -486.657836547612 0.335308074951172 0.898207006906185 13 200 51 0.576784596803862
-511.332931426278 -481.648075127346 0.363660097122192 0.904114310963907 14 200 51 0.551030135713671
